	CM009	CM021	CM025	CM039	CM078	CM086	CM095	CM110	CM118	CM126	CM153	CM165	CM166	CM176	CM179	CM181	CM182	CM183	CM184	CM196	CM198	CM199	CM213	CM215	CM219	CM222	CM229	CM230	CM246	CM253	CM254	CM257	CM259	CM260	CM261	CM262	CM266	CM268	CM271	CM293	CM362	CM372	CM383	CM411	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM469	CM471	CM482	CM518	CM524	CM535	CM538	CM540	CM557
CM198	0.43976007964207714	0.43721548510672936	0.4525459739804921	0.48009549780064453	0.4809393257534105	0.43582533350959907	0.4973787774723083	0.5448686993231802	0.5454764924472697	0.4903192848820567	0.46199848254754167	0.49626999392316834	0.5316764195519491	0.3774986545571109	0.43996394536406735	0.40378967820549333	0.41598339043231564	0.37519774916726467	0.38356221847315125	0.4030244659666865	0.0	0.33879287599289254	0.4130373230114633	0.439443186546454	0.41846702295823346	0.4019616109651708	0.47206309885710906	0.3721974224197192	0.4157448902231913	0.44556009762606424	0.3946224956638522	0.3753860699466743	0.36251659806154396	0.3624619381103029	0.3868553004247132	0.3910257191904144	0.4529651289466626	0.4721465867248459	0.44643920279515154	0.44612499053271	0.636294966921838	0.44424836531834566	0.47733922272085405	0.3978067155685262	0.4316079147352512	0.40265623906318193	0.4340163147057877	0.4491748745044714	0.45696972831959504	0.41438508170526445	0.36487043822495335	0.42757790314566646	0.4865241501229855	0.4033352851019118	0.4004358970758868	0.4440413092022201	0.4285044329341728	0.42519407146346117	0.3928762245904815	0.46806444315393925	0.47882486827070153	0.5134743095579076	0.4740567890181152
CM199	0.4361253543380222	0.4223271856610117	0.43189482918315114	0.49170344233736196	0.4887233493351209	0.39413205070038215	0.5386889070398951	0.5189097770908822	0.5101763814675747	0.46402968802374467	0.45823132493161156	0.42794510598068575	0.484144733119079	0.3615802006327207	0.3974625498334784	0.39932593359299307	0.40383182123444117	0.3949563774296968	0.3345296148074765	0.4478013918110932	0.33879287599289254	0.0	0.42552612071715623	0.4584512852172406	0.4565506771902993	0.41723000232648877	0.5085965593220723	0.41337562439822495	0.38480128777410333	0.4941890773908438	0.4570715443551462	0.4052297694288528	0.3547955130387761	0.3476691634418087	0.41501911048626666	0.4072264283327572	0.5039584099314346	0.5260307802683304	0.4706716859219789	0.45946263640770374	0.6857996007799093	0.4399490008089243	0.4832516707186887	0.4711790211713182	0.47469889574706386	0.42380254895223435	0.4153498860740103	0.4967225653361439	0.46238789455444645	0.41082868045294996	0.38129239804376164	0.46509239212992903	0.5048426757152638	0.403440760048948	0.44237999752580515	0.47479763816830484	0.4538186703810538	0.4790735318900195	0.4533375855082836	0.5050528638319938	0.5044191561631134	0.5692561240980689	0.447528570198757
CM213	0.4516202935539981	0.41988731017029307	0.44270114244134656	0.4411029380572654	0.3806541466464805	0.4182779243310036	0.5241918399248479	0.5009400797035886	0.5040181348006852	0.4235132026791468	0.3500862768248263	0.38362839653275516	0.4886143862754041	0.380153622486524	0.4540263581050563	0.35595562807018255	0.42888713445705356	0.40263210220070694	0.37391374513444786	0.4667170076723471	0.4130373230114633	0.42552612071715623	0.0	0.3355785309022733	0.4073557151780374	0.36346595390808545	0.4190183326738868	0.37871657901945327	0.34374227286837633	0.45528348223231396	0.4171994742021982	0.3558664146316142	0.3803898699973365	0.3670491096343841	0.43897050083396194	0.4056809762396641	0.4805414296703961	0.5179293037133348	0.4701066719422127	0.4561240639712527	0.6404271749495193	0.4294341921099693	0.4473840329529701	0.3375836221939383	0.4010645749622941	0.3773358737764072	0.3547998838386981	0.3828228909763272	0.4501777337200005	0.34047495181088644	0.35102864286951324	0.4129983517071681	0.4411749283027679	0.36325987361518325	0.4306626202325767	0.3801255103724815	0.4253147116424135	0.4306826978909229	0.3564362990016198	0.4442747742904982	0.431564143893845	0.47384819909024134	0.44443821383802656
CM215	0.47922110049830274	0.4659112143824878	0.4457704330726949	0.4709421622219481	0.36506270655523065	0.4906030222157095	0.4930891171504156	0.5605034063114925	0.5503722047241516	0.4468788692153572	0.3763834363042718	0.43337145489689033	0.5275419050847518	0.43134608939698627	0.5258661000021998	0.39967060246727126	0.40585747016336143	0.37559138350552246	0.4056481911708085	0.43467253217790447	0.439443186546454	0.4584512852172406	0.3355785309022733	0.0	0.36936854555627774	0.3293086573678292	0.3574099932473489	0.34981443837416587	0.41694145610559513	0.3947914467024229	0.3589700302304822	0.381260461324011	0.36823251626730846	0.4095470386308694	0.4214437373586257	0.4259337961879726	0.44763574990196353	0.4618927903376925	0.4070189940796726	0.465046365422915	0.5912250337333242	0.42257274100565045	0.486888448048852	0.3035515704982818	0.3599624123079231	0.3201731333825217	0.35559849056403525	0.3413779246007129	0.4211943117164887	0.3911522758833117	0.3902595072665789	0.38474260687871886	0.3737265205242474	0.40832510647585407	0.43340181235660125	0.3447646663466636	0.44202136736981223	0.38378291477308807	0.35493737996991404	0.39575024032183037	0.4183815001219921	0.40155663274870884	0.5207447323911142
CM219	0.48104119354487196	0.4486559964089719	0.4426073063577759	0.45874338304395534	0.40415140587641263	0.47646019924998734	0.3944125471903017	0.5798725190621705	0.5510846046420327	0.44219081063220433	0.4304406875801567	0.4650234733428931	0.5493865840005531	0.39840214456721107	0.5131144577693291	0.37124546919393614	0.442435628950976	0.3544748082760524	0.40385612657808645	0.41185121299663824	0.41846702295823346	0.4565506771902993	0.4073557151780374	0.36936854555627774	0.0	0.2911799641420134	0.3664345720367041	0.30892171642072486	0.4120259593271415	0.3587758472525186	0.3675714998194794	0.3485515579597286	0.3640903390883469	0.4182458700343672	0.3627854089694025	0.38912549379814965	0.40626328675255724	0.41281274041982213	0.3819873329605842	0.4577441896696122	0.5714727662919908	0.44802349267893504	0.48560301624464863	0.3578955234616431	0.4034060835429717	0.3815307449216403	0.436983797511873	0.3665965510542191	0.46922395611258033	0.42882864300053164	0.38008817600109474	0.40508050487212904	0.41062434472955955	0.4558373510556245	0.41068179590887305	0.3247799018749266	0.4054354480817207	0.3581654771328178	0.38403594735831215	0.3688109190321013	0.42121379855026664	0.3988853932990612	0.5448200704687218
CM222	0.45393504790641903	0.40617527112141194	0.4375915136242663	0.4634536225845401	0.4205405201997561	0.4406947267792341	0.4576469269891802	0.5462267368536606	0.523121305726369	0.4790395120405099	0.3882859605019661	0.4501041256171931	0.5237464231363376	0.34418826832110905	0.453268977012761	0.3713928100553823	0.40620952864470766	0.38458916051319114	0.36105736675039074	0.4233707232369553	0.4019616109651708	0.41723000232648877	0.36346595390808545	0.3293086573678292	0.2911799641420134	0.0	0.32460664612072165	0.2766199156895451	0.35992372745440404	0.3608907447236236	0.34018826681806547	0.3382369017406146	0.34686588777736754	0.380521664516066	0.33741144735246775	0.35200747225581636	0.40439269247320947	0.43761641255687705	0.35699244605397906	0.3680020806065433	0.5893389437655022	0.4316213286305345	0.4772714937576895	0.3313338214268933	0.35493424918998084	0.32820235731978936	0.37033919288594985	0.37350691615934234	0.4364124936360117	0.36754937391686526	0.33651462269550864	0.4066009330649471	0.3858791322949051	0.38941630474759653	0.37465797791482036	0.3077332100230857	0.4028810812309281	0.3609827932451617	0.34184467050196526	0.3267558547487866	0.37527943824082655	0.4057422870748778	0.4957601531226753
CM229	0.500953586139669	0.488661603981735	0.4863572279173792	0.48590475804235056	0.4391942006310045	0.5286870364068085	0.42276800222605015	0.6245161127819727	0.5781687342742279	0.5184928006049736	0.4564689376994124	0.5144369339495309	0.5986320232085849	0.43822495911547793	0.5349289608931747	0.42269686115078026	0.45281375667338136	0.4319411573166787	0.45860695300269366	0.4247653721213095	0.47206309885710906	0.5085965593220723	0.4190183326738868	0.3574099932473489	0.3664345720367041	0.32460664612072165	0.0	0.32330550039382305	0.44419627734813066	0.28583649136826556	0.29940069551333	0.419500344191899	0.41119493401186563	0.4599388458144301	0.37833614522490516	0.4146452880907561	0.3553082118590035	0.3847779177018932	0.29556040959207286	0.42794984931246255	0.5280292390290896	0.3893992931669838	0.5058083317365726	0.3765029046805147	0.4096050882323542	0.3651045819183823	0.42979644269787803	0.40725955535886477	0.49292548307693584	0.4371399784371425	0.4168858626339672	0.3656868470116448	0.4218166081143122	0.45037509445603424	0.3778701766882121	0.31251663454828843	0.4648976926675725	0.3773139854000646	0.38316175736680774	0.33774034472478864	0.3327319018219751	0.35736523088733724	0.5587421380782275
CM230	0.43197783780579757	0.4072729855035722	0.4242762470965008	0.4317955047768444	0.4166235708574417	0.43297834631724	0.430351336273063	0.5657527217220937	0.543036643136173	0.47764652107133565	0.4216014492011357	0.4362253467075712	0.513396196739582	0.3647441202750617	0.45331018139851365	0.3715191643755987	0.39872094272768566	0.3612486212423742	0.38360013252677844	0.40405135319530994	0.3721974224197192	0.41337562439822495	0.37871657901945327	0.34981443837416587	0.30892171642072486	0.2766199156895451	0.32330550039382305	0.0	0.37443454452765346	0.3474027436868774	0.32668913199851657	0.34367279479317653	0.33475837715664325	0.38194008015712616	0.35734518437347945	0.3810624696586611	0.41075193280882555	0.44242809421130486	0.3864160166944712	0.40486320762869205	0.5842889835630116	0.41068047192860313	0.46586696372468706	0.3622211724109165	0.3899779114280923	0.3434029541700065	0.3853111669812746	0.3751284255089261	0.44442133490631647	0.40160725746348397	0.3575292367674112	0.4005695222033535	0.4232347340595295	0.40708387227978265	0.3928791139707471	0.33437226120755414	0.4354272471183928	0.36514973956277874	0.3475095692326118	0.3743759103036751	0.41317317498381895	0.4084638250287357	0.49427160409490994
CM246	0.4114108905233015	0.42101989808470613	0.4435404492597313	0.4534045119476329	0.46096942390718637	0.3952387542269849	0.5273148120121106	0.4923627977101163	0.47788224219970926	0.4407634137743319	0.3609625234693435	0.3928262892085159	0.43458579430714567	0.28025813441471625	0.3584379811293519	0.3218010310601465	0.42186925846969614	0.38710788193376594	0.3141902920834282	0.49192015512072884	0.4157448902231913	0.38480128777410333	0.34374227286837633	0.41694145610559513	0.4120259593271415	0.35992372745440404	0.44419627734813066	0.37443454452765346	0.0	0.4803930465730361	0.42300419123390964	0.3421253289816812	0.33128151256384325	0.2951582604027127	0.38823976742559607	0.36889014674646325	0.523458569009536	0.5555236044241019	0.46171288494419455	0.4391523302918844	0.6749873906222019	0.4424334179449199	0.45252527064672127	0.3674135291969188	0.4280497503500432	0.3545348764250232	0.3555385010066181	0.44014156592053727	0.43202299432554503	0.3904192647077173	0.334844149630551	0.4443780751248269	0.4522893232656984	0.36932840926765115	0.427702328527486	0.41816689468536145	0.4242817194028376	0.45570289452758245	0.4117455472286307	0.4608352565719794	0.46189356275407994	0.5305023480185875	0.41881411546644715
CM253	0.5134509037488904	0.4844223777583616	0.4998704663398763	0.5226324131795382	0.47276590393178486	0.514708057403818	0.3931718680138971	0.6282225187325741	0.612163116020013	0.5180877482643242	0.5058455552953615	0.5268921545601781	0.598713393683953	0.47149533152675027	0.5564080925669619	0.4258100357627039	0.44271738355913226	0.4047809401825747	0.46307306205861454	0.37626254780055507	0.44556009762606424	0.4941890773908438	0.45528348223231396	0.3947914467024229	0.3587758472525186	0.3608907447236236	0.28583649136826556	0.3474027436868774	0.4803930465730361	0.0	0.26496463954185007	0.40582440907914413	0.4067646159893484	0.45720582654754927	0.3601262280365463	0.39064193008108045	0.25440813005047097	0.3014423971638565	0.28565173309037695	0.41198101502478507	0.5222047618661787	0.37435290017763123	0.48197080977912193	0.4295921795853689	0.43933584953153587	0.40866333031983587	0.4501137172391723	0.39238295912828464	0.47939935961523766	0.45514925531586437	0.4047279132994464	0.331740156095655	0.40975861281175624	0.48444706865400844	0.3657317634716277	0.36732457402854285	0.4747746704241093	0.3345173035097892	0.3713654816880606	0.3749379688881322	0.3781730875185604	0.37445869496409495	0.5587557837675996
CM254	0.47429430833757374	0.4667745311590849	0.4679750202206818	0.47821321773111386	0.4365095715338452	0.4948284559855585	0.37929639337059223	0.5774938988156703	0.5551291133211714	0.4829145011838586	0.4662176634482627	0.4837677472773063	0.5560945968016053	0.42765532682789636	0.5159291636162032	0.37377186703979554	0.3854435696293931	0.36228218119026206	0.4175722446209604	0.37748174738717677	0.3946224956638522	0.4570715443551462	0.4171994742021982	0.3589700302304822	0.3675714998194794	0.34018826681806547	0.29940069551333	0.32668913199851657	0.42300419123390964	0.26496463954185007	0.0	0.3334714144991923	0.33470693981014105	0.40554904385289753	0.34757540776366364	0.3971901987658647	0.3402038483484691	0.3215075508716104	0.3220497021567255	0.40027727114728656	0.5419252634402092	0.3389380235096409	0.4907135902364688	0.38263203488802205	0.39201802647281675	0.3318704533191992	0.37900586877531367	0.3289496087623078	0.4252287166727698	0.39596818355483676	0.36210150935588703	0.28252372496044725	0.3797075737149206	0.4319467561300083	0.3929688494400317	0.38870684386060494	0.4479267284029561	0.31432505303976516	0.3364115019425143	0.3844371626394467	0.3845962226961906	0.3672223470632183	0.5247883515295354
CM257	0.4061564638128313	0.37492790623713307	0.37915502475187435	0.42998231889565947	0.40322176419512784	0.3831612769361977	0.48211927558460366	0.5195288003348122	0.5092676870210479	0.4170205472627473	0.4105575363416135	0.3917494310247289	0.46921555266391723	0.32974855406931186	0.4296343159428426	0.35478352977346334	0.3956783619151839	0.3445170676442501	0.32091308036062166	0.4092667309212843	0.3753860699466743	0.4052297694288528	0.3558664146316142	0.381260461324011	0.3485515579597286	0.3382369017406146	0.419500344191899	0.34367279479317653	0.3421253289816812	0.40582440907914413	0.3334714144991923	0.0	0.28157400629347107	0.3141826137701776	0.3706441203605967	0.3844745336810316	0.4563873372937784	0.49177908733706244	0.41159126657517925	0.4272914044025168	0.6209545104994989	0.35902776135333947	0.4596457923452789	0.37248720026012266	0.38087842459625176	0.34491731591707314	0.36315604830872383	0.3940574838278452	0.41400019722663256	0.3590817403162332	0.3052099073662994	0.37553302628930996	0.4346672914075398	0.36364587345234173	0.3980115060091903	0.4106839213429883	0.4061947563902179	0.38461626486930145	0.37069621977098843	0.44646193014517127	0.48422276237903894	0.4932989407058017	0.43708826502256853
CM259	0.40271792164182335	0.3942873040651066	0.36968948027659915	0.4435620409589721	0.4219934830151962	0.3652695733826556	0.4818719531909375	0.5096606996736521	0.5081486796804084	0.4101901305567242	0.39679519898873045	0.4118733989708598	0.4940928997372403	0.3209439087012939	0.39480493940831657	0.2885535865261148	0.3269764857028116	0.28401764129025414	0.2572069708492101	0.4271664039411754	0.36251659806154396	0.3547955130387761	0.3803898699973365	0.36823251626730846	0.3640903390883469	0.34686588777736754	0.41119493401186563	0.33475837715664325	0.33128151256384325	0.4067646159893484	0.33470693981014105	0.28157400629347107	0.0	0.25851466517544774	0.310722598915214	0.3172738610088575	0.43706914824002185	0.46610877114571725	0.35886097239089604	0.40348501643678525	0.6236920043353423	0.3556878442078513	0.44773968932676234	0.38568661596381976	0.37688870434347815	0.319610717587067	0.3568573100557905	0.3773283332424738	0.3890200967269026	0.3412531611292651	0.27467899886551517	0.34733724629965806	0.406948696219435	0.33274061275133354	0.34615670733152326	0.38617588601594727	0.37794764469102976	0.3712377232532372	0.3489917844232354	0.4224009946391966	0.44174134849989316	0.4773171606997884	0.4205954140107294
CM260	0.4135695082878226	0.3905624127704767	0.3733847426844262	0.4681181801831836	0.46771969424393256	0.3366963790482838	0.5298483779161184	0.44843317679885025	0.4617710715256005	0.40558979347551055	0.42296107625479534	0.4143218830916582	0.4582534888154426	0.29504884272856496	0.34016503837061735	0.27670277183518044	0.34794089944330725	0.31110886570578794	0.23336997273616014	0.45821191189548627	0.3624619381103029	0.3476691634418087	0.3670491096343841	0.4095470386308694	0.4182458700343672	0.380521664516066	0.4599388458144301	0.38194008015712616	0.2951582604027127	0.45720582654754927	0.40554904385289753	0.3141826137701776	0.25851466517544774	0.0	0.3627840855172612	0.3187139620696195	0.48130110498199385	0.5298263792877346	0.41382188062705627	0.39362285904641964	0.6672273330353542	0.4201612267029967	0.43775038553832524	0.4028037892893798	0.4290097821776869	0.3650629963353983	0.3919585504482436	0.44324169919387835	0.38350877846783016	0.33658611944486183	0.31359590923165337	0.4125791638745385	0.44546035845220305	0.34796781485314804	0.37361321480285625	0.4366507350525672	0.3755355744410125	0.44369667403889884	0.39019324412503964	0.45398413495438034	0.49376413542910025	0.5403565788671578	0.414033783201534
CM261	0.4688345543928866	0.4126626729163142	0.46276358467001083	0.4786940493919576	0.4692066800643152	0.4530175989724473	0.4372113778058305	0.5641412086981411	0.5343568575700071	0.4680713674025485	0.434014936467104	0.48487647146004914	0.5385496446146187	0.3568255376080513	0.4415965235371001	0.3656437121090534	0.38871907252759824	0.35642004621147844	0.36243951662443374	0.4474758205605098	0.3868553004247132	0.41501911048626666	0.43897050083396194	0.4214437373586257	0.3627854089694025	0.33741144735246775	0.37833614522490516	0.35734518437347945	0.38823976742559607	0.3601262280365463	0.34757540776366364	0.3706441203605967	0.310722598915214	0.3627840855172612	0.0	0.30442160746440344	0.39425981670865345	0.40685647205441133	0.3407809303753386	0.3914155389636609	0.5943787257858537	0.40125234022227835	0.4365825546173897	0.41645941493520783	0.4340895746050507	0.38815206314731165	0.4276244359751615	0.4313272281853974	0.4506856450743822	0.42584694051282446	0.36157585561686806	0.3923770572534309	0.42350781762430784	0.3981083764350503	0.38639183531590776	0.3860659411479845	0.39568830180342374	0.33524523713967175	0.39148497318571207	0.3807508797629339	0.3966016921062066	0.4590577564756165	0.49486164292918944
CM262	0.48096532368055767	0.4370210656325131	0.4345961951313616	0.4816819481948688	0.4879501986822026	0.4236195231022034	0.4827825822364306	0.5362367421463311	0.5268772743783754	0.4592203457931171	0.461189184794066	0.462326499153104	0.5275688909494022	0.3423716211529582	0.4246968612759427	0.3499001208858343	0.4122160807688614	0.3803402837339688	0.3334714232276062	0.45404358836570247	0.3910257191904144	0.4072264283327572	0.4056809762396641	0.4259337961879726	0.38912549379814965	0.35200747225581636	0.4146452880907561	0.3810624696586611	0.36889014674646325	0.39064193008108045	0.3971901987658647	0.3844745336810316	0.3172738610088575	0.3187139620696195	0.30442160746440344	0.0	0.43984997681133553	0.4581489577732885	0.3769810028120279	0.39678877977755345	0.6248709554065663	0.4324600890226951	0.45774043274455023	0.419811579997012	0.4447730535619092	0.3814660371286897	0.4351524004264919	0.45095532117774073	0.4407273768839812	0.42977299080548276	0.35955149895763616	0.43318149801537276	0.42735050028915716	0.3715621606134255	0.3987592424447767	0.3841419268981614	0.41543641118307595	0.40877163328764443	0.3828862765305827	0.41878711652864015	0.4401153062624116	0.5064046880298076	0.46278417439316244
CM266	0.5254001183725535	0.5082199981466115	0.49734525704351407	0.5506904973536082	0.5095495541547451	0.5380176857961637	0.3649670218264102	0.6370809122995063	0.6214855641760721	0.5533875497352533	0.515538059158649	0.5686409628468566	0.6396197976698551	0.4850650073743427	0.5714056645439937	0.466272372734873	0.4936318007580273	0.45488948991801026	0.4766629732796265	0.3643837538056375	0.4529651289466626	0.5039584099314346	0.4805414296703961	0.44763574990196353	0.40626328675255724	0.40439269247320947	0.3553082118590035	0.41075193280882555	0.523458569009536	0.25440813005047097	0.3402038483484691	0.4563873372937784	0.43706914824002185	0.48130110498199385	0.39425981670865345	0.43984997681133553	0.0	0.27550657664567574	0.3210461083852262	0.43255319836960054	0.5237317518593764	0.3754110000664849	0.5176589029092696	0.4691019056416764	0.48196647975977236	0.4438659014190072	0.49415187521228415	0.43335801951371383	0.5057756628649417	0.45937700059985875	0.44566556180151895	0.3815639283132139	0.4373139403950245	0.5086523711556394	0.40571985815500694	0.4032697612565456	0.49729461655181867	0.39480209179754405	0.4148293661481272	0.4010729827071687	0.4203939446632342	0.4076403072954682	0.5738158688364019
CM268	0.556804749710822	0.5412744003331015	0.5437063530911657	0.5713985670906213	0.5174342843059027	0.5820753692995521	0.34920539415078605	0.6801888021213638	0.6442856330678406	0.5679075846016904	0.5634108662030498	0.593210276036222	0.6502032091711673	0.5251038942018352	0.6101133233037694	0.4751409668546706	0.48240671053006	0.4834650495430433	0.5169928432638905	0.3724217137114972	0.4721465867248459	0.5260307802683304	0.5179293037133348	0.4618927903376925	0.41281274041982213	0.43761641255687705	0.3847779177018932	0.44242809421130486	0.5555236044241019	0.3014423971638565	0.3215075508716104	0.49177908733706244	0.46610877114571725	0.5298263792877346	0.40685647205441133	0.4581489577732885	0.27550657664567574	0.0	0.3557952900108135	0.45638242131382867	0.5019081102324395	0.41253365658127733	0.5640105921948535	0.47670461443339524	0.5062278456891517	0.44722825191378346	0.508026997265367	0.4335612272192863	0.5123160042085422	0.49757060282985016	0.48089554838636234	0.39177735474729336	0.4497878169722568	0.5387073606775907	0.4403591899534774	0.43530947859905744	0.5000734787724183	0.3715192728570122	0.435469779273053	0.40058237774344146	0.42086529167362074	0.38947716351433764	0.6113263343138249
CM271	0.4983826747622488	0.47793020448953655	0.47585811345992796	0.5411395982012638	0.5050106889776942	0.4896816465358881	0.3824084647727722	0.6142456696227635	0.5723126283896905	0.5134367482950788	0.4982318935069509	0.5366473938608664	0.5980112265510997	0.40371020481701364	0.49456096431812774	0.38901939683582	0.4282973526759686	0.3973289836022167	0.4247156467709993	0.40580830143777863	0.44643920279515154	0.4706716859219789	0.4701066719422127	0.4070189940796726	0.3819873329605842	0.35699244605397906	0.29556040959207286	0.3864160166944712	0.46171288494419455	0.28565173309037695	0.3220497021567255	0.41159126657517925	0.35886097239089604	0.41382188062705627	0.3407809303753386	0.3769810028120279	0.3210461083852262	0.3557952900108135	0.0	0.38515546111164467	0.5235765688067581	0.3633038149487755	0.48494294277049155	0.425775735276117	0.4259972672922303	0.38396300821055135	0.4642859464977199	0.4428463719616253	0.4766415019111074	0.4368541714416873	0.3749907117483938	0.37291768271499187	0.4119475805669324	0.43956380017661667	0.37157822187889034	0.4110538335299404	0.4357583755831854	0.4070638571145549	0.41683469753371016	0.38261495278602076	0.379433118062005	0.4360161609421552	0.5452944728180361
CM293	0.44877231302554266	0.38323278298116087	0.3907859597844874	0.4781710385335102	0.5222140388355075	0.45210639850948037	0.47899129876381613	0.5594439107263758	0.5410793130654845	0.5296189915108941	0.49393515490891526	0.5011665846301266	0.5249222725594149	0.37620100787774097	0.41333938062817327	0.4145482826914785	0.4146226691571672	0.39398720225234013	0.3920642851348608	0.43645393584234227	0.44612499053271	0.45946263640770374	0.4561240639712527	0.465046365422915	0.4577441896696122	0.3680020806065433	0.42794984931246255	0.40486320762869205	0.4391523302918844	0.41198101502478507	0.40027727114728656	0.4272914044025168	0.40348501643678525	0.39362285904641964	0.3914155389636609	0.39678877977755345	0.43255319836960054	0.45638242131382867	0.38515546111164467	0.0	0.6166900005130087	0.39273790454674307	0.46055689628364915	0.45687638813263465	0.46306218974472146	0.41936157951671515	0.4400171973535249	0.4894579884164554	0.42283115147729966	0.3919232026692691	0.36819173579117753	0.4166548660068192	0.4677206317168259	0.42189354559260234	0.3550375767957381	0.4192236599390504	0.42564089258462334	0.4465527497053405	0.4224433344230436	0.410244039694811	0.44006276921613596	0.5085556989358532	0.45589652734007485
CM362	0.6845567853219494	0.6669999810339577	0.658445922984734	0.6787095503140914	0.6146449293820248	0.6987209343726304	0.48341331429868206	0.7520941654694189	0.7219349457848605	0.6664250250504234	0.6597458744627187	0.6963819144621027	0.734813425381721	0.6573623189186987	0.7206436706279126	0.6346677525461476	0.6330320787907935	0.6254702672325995	0.6483653311588677	0.5746414318138702	0.636294966921838	0.6857996007799093	0.6404271749495193	0.5912250337333242	0.5714727662919908	0.5893389437655022	0.5280292390290896	0.5842889835630116	0.6749873906222019	0.5222047618661787	0.5419252634402092	0.6209545104994989	0.6236920043353423	0.6672273330353542	0.5943787257858537	0.6248709554065663	0.5237317518593764	0.5019081102324395	0.5235765688067581	0.6166900005130087	0.0	0.5911299937617888	0.6785522973332758	0.6056937866102848	0.6052826497962474	0.5938048357560738	0.655957039831447	0.5665488037267256	0.6617340511999822	0.618514831041812	0.6190319229707644	0.5588522307902614	0.5890983019830739	0.6566913242359614	0.6003837724290099	0.5779310155090722	0.6213025703614776	0.5555383307077006	0.5939514745735135	0.5628576673631418	0.5819247806924518	0.5229484211201364	0.7212941533479266
CM372	0.42237712460360155	0.40420446991921816	0.4167951845310591	0.48848267532802975	0.47184095415544847	0.4205860452837716	0.44201776848161584	0.5678700219140717	0.551980495655638	0.49676788208343603	0.47701145894290936	0.45822372964652774	0.5291626282366788	0.3899645230685218	0.46366313420338207	0.3914243428811337	0.4220167036653819	0.38111363730741626	0.4078425613552071	0.4092441401017471	0.44424836531834566	0.4399490008089243	0.4294341921099693	0.42257274100565045	0.44802349267893504	0.4316213286305345	0.3893992931669838	0.41068047192860313	0.4424334179449199	0.37435290017763123	0.3389380235096409	0.35902776135333947	0.3556878442078513	0.4201612267029967	0.40125234022227835	0.4324600890226951	0.3754110000664849	0.41253365658127733	0.3633038149487755	0.39273790454674307	0.5911299937617888	0.0	0.46708056790421654	0.418569173840138	0.41930480760235206	0.3823336014028101	0.3883116045576424	0.42183658992433376	0.40998262849116346	0.38823105645933836	0.34267298520612044	0.3420720953887314	0.4472761663140068	0.39508862029714054	0.3856220764145909	0.4512925485770547	0.4460306454375284	0.4115722357711174	0.40626193332854443	0.43421341181165785	0.4310967590758137	0.47277253850629924	0.44699667650328956
CM383	0.4923617096543437	0.45988915326340074	0.46710877732249767	0.41426247665958044	0.45753342593382007	0.44217765835964745	0.5621178276752756	0.47242629601473646	0.5019754069169882	0.47910501742841544	0.42720895624301447	0.47603220397238977	0.4824547634132429	0.4462326412006471	0.4300366958609087	0.4219697085658621	0.4979114762295958	0.4551917269044346	0.46331571501056873	0.5279136729542449	0.47733922272085405	0.4832516707186887	0.4473840329529701	0.486888448048852	0.48560301624464863	0.4772714937576895	0.5058083317365726	0.46586696372468706	0.45252527064672127	0.48197080977912193	0.4907135902364688	0.4596457923452789	0.44773968932676234	0.43775038553832524	0.4365825546173897	0.45774043274455023	0.5176589029092696	0.5640105921948535	0.48494294277049155	0.46055689628364915	0.6785522973332758	0.46708056790421654	0.0	0.4642130688898108	0.4112738356059321	0.4701527977488428	0.3863943543924433	0.49856060486032266	0.3757978470126437	0.4131212796295819	0.374287099880813	0.4675725647415213	0.4333222549434655	0.3900210106816595	0.46238816162061075	0.48784811982264714	0.4549229266606206	0.4332557418007359	0.4256648655510745	0.5015694621128782	0.49508653547820014	0.558920239927061	0.4105422163975223
CM411	0.45654225559433764	0.437913570314419	0.43619936773899487	0.4262230246111814	0.38251567384887003	0.47581386279382015	0.4962045605795484	0.5448515347930682	0.5173387037626236	0.4308454695041103	0.38208037262792494	0.44409124670169114	0.5181345549812295	0.39579721549433183	0.4994234192736161	0.3835876208415665	0.4229582749314476	0.3763075847458514	0.4064635154606398	0.45284849344037476	0.3978067155685262	0.4711790211713182	0.3375836221939383	0.3035515704982818	0.3578955234616431	0.3313338214268933	0.3765029046805147	0.3622211724109165	0.3674135291969188	0.4295921795853689	0.38263203488802205	0.37248720026012266	0.38568661596381976	0.4028037892893798	0.41645941493520783	0.419811579997012	0.4691019056416764	0.47670461443339524	0.425775735276117	0.45687638813263465	0.6056937866102848	0.418569173840138	0.4642130688898108	0.0	0.33606281250371145	0.28413509737675574	0.3627022818428356	0.34166591796523466	0.4133965071559675	0.350257674675981	0.357482594409182	0.36639793233230594	0.37840480087242173	0.35787334732997667	0.3958939037078925	0.3380809111504116	0.3748563747248907	0.34967073795725245	0.3158925729847442	0.37468178414739384	0.3910668624986339	0.4227847665253068	0.49509550429461335
