	CM009	CM021	CM025	CM039	CM078	CM086	CM095	CM110	CM118	CM126	CM153	CM165	CM166	CM176	CM179	CM181	CM182	CM183	CM184	CM196	CM198	CM199	CM213	CM215	CM219	CM222	CM229	CM230	CM246	CM253	CM254	CM257	CM259	CM260	CM261	CM262	CM266	CM268	CM271	CM293	CM362	CM372	CM383	CM411	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM448	CM449	CM452	CM469	CM471	CM482	CM518	CM524	CM535	CM538	CM540	CM557
CM436	0.6150870406189555	0.6137339055793991	0.5653206650831354	0.5746835443037974	0.5335365853658537	0.6169429097605893	0.60062893081761	0.6263269639065817	0.6221719457013575	0.5748031496062992	0.5441988950276243	0.5964912280701754	0.6238095238095238	0.576171875	0.6328502415458938	0.5013192612137203	0.5345268542199488	0.5209424083769634	0.5550847457627118	0.5722543352601156	0.5859728506787331	0.6187624750499002	0.48717948717948717	0.48514851485148514	0.5222551928783383	0.4859550561797753	0.5505952380952381	0.5279329608938548	0.5667396061269147	0.5414201183431953	0.4879518072289157	0.5320197044334976	0.5194174757281553	0.5659574468085107	0.5696821515892421	0.5747663551401869	0.5891238670694864	0.615625	0.5373961218836565	0.562358276643991	0.7333333333333333	0.5279187817258884	0.5523809523809524	0.4603174603174603	0.0	0.38323353293413176	0.41944444444444445	0.40955631399317405	0.46321525885558584	0.4265536723163842	0.48048780487804876	0.4472049689440994	0.4696485623003195	0.5011764705882353	0.5209876543209877	0.49851632047477745	0.5144356955380578	0.48348348348348347	0.46827794561933533	0.5135135135135135	0.5703324808184144	0.5607476635514018	0.5936920222634509
CM437	0.5610687022900763	0.5569620253164557	0.5207373271889401	0.5412621359223301	0.5543175487465181	0.5860215053763441	0.5835777126099707	0.6020408163265306	0.5873362445414847	0.5829268292682926	0.5170603674540682	0.5761904761904761	0.593607305936073	0.5306513409961686	0.5830670926517572	0.473551637279597	0.5277108433734939	0.4925	0.5	0.5621621621621622	0.5711206896551724	0.5934489402697495	0.5143603133159269	0.5030120481927711	0.5152354570637119	0.48556430446194226	0.5294117647058824	0.4893048128342246	0.5032397408207343	0.5290858725761773	0.4745762711864407	0.48687350835322196	0.4752941176470588	0.5104602510460251	0.5545243619489559	0.5438202247191011	0.5653409090909091	0.6057971014492753	0.5144356955380578	0.5295404814004376	0.7298050139275766	0.5072463768115942	0.545045045045045	0.44807121661721067	0.38323353293413176	0.0	0.3638814016172507	0.4634146341463415	0.4444444444444444	0.40482573726541554	0.4592074592074592	0.4495677233429395	0.4838709677419355	0.41920374707259955	0.5081967213114754	0.4972375690607735	0.4975124378109453	0.49584487534626037	0.4776536312849162	0.5070028011204482	0.5259259259259259	0.5714285714285714	0.5734767025089605
CM438	0.5364485981308411	0.5508130081300813	0.5600858369098712	0.5416666666666666	0.554089709762533	0.562390158172232	0.6310160427807486	0.5833333333333334	0.5887265135699373	0.5747663551401869	0.5297029702970297	0.575	0.5917030567685589	0.5176908752327747	0.5529225908372828	0.46987951807228917	0.5011709601873536	0.5094339622641509	0.4745417515274949	0.5939849624060151	0.5819672131147541	0.575984990619137	0.4898989898989899	0.5224719101123596	0.5362694300518135	0.473551637279597	0.510752688172043	0.5	0.4539614561027837	0.5378590078328982	0.4745308310991957	0.46882217090069284	0.4786516853932584	0.5090543259557344	0.5511111111111111	0.5565031982942431	0.5984251968503937	0.6472148541114059	0.5662650602409639	0.5273109243697479	0.7659033078880407	0.47044917257683216	0.48654708520179374	0.4876712328767123	0.41944444444444445	0.3638814016172507	0.0	0.4595375722543353	0.4534313725490196	0.45161290322580644	0.4318181818181818	0.4592391304347826	0.49171270718232046	0.43207126948775054	0.52	0.48812664907651715	0.5381062355658198	0.4827586206896552	0.45698924731182794	0.5210526315789473	0.5305164319248826	0.5893333333333334	0.5135135135135135
CM439	0.615071283095723	0.6322869955156951	0.594059405940594	0.6347150259067358	0.5504885993485342	0.6354961832061069	0.5749128919860628	0.6422222222222222	0.6421800947867299	0.5837988826815642	0.5685131195335277	0.5989304812834224	0.6381909547738693	0.6167664670658682	0.6693944353518821	0.5014084507042254	0.5447154471544715	0.5223463687150838	0.5802197802197803	0.5642633228840125	0.627039627039627	0.6446280991735537	0.5179640718562875	0.5	0.5192307692307693	0.5377906976744186	0.5636942675159236	0.5299401197604791	0.5704387990762124	0.5352564102564102	0.4721311475409836	0.5454545454545454	0.5319693094629157	0.5727069351230425	0.5994897959183674	0.5965770171149144	0.5585284280936454	0.596551724137931	0.5486725663716814	0.6125290023201856	0.7181208053691275	0.5415549597855228	0.57	0.4831081081081081	0.40955631399317405	0.4634146341463415	0.4595375722543353	0.0	0.5126760563380282	0.45857988165680474	0.5251256281407035	0.43243243243243246	0.44014084507042256	0.5160493827160494	0.5818639798488665	0.544891640866873	0.5439560439560439	0.4919614147909968	0.4707792207792208	0.5335463258785943	0.6200527704485488	0.5460750853242321	0.6377358490566037
CM441	0.5802919708029197	0.5280665280665281	0.5167037861915368	0.5859728506787331	0.5822454308093995	0.5482142857142858	0.5637393767705382	0.5676767676767677	0.5962343096234309	0.5731132075471698	0.5738498789346247	0.5831435079726651	0.58719646799117	0.5131578947368421	0.5765625	0.45965770171149145	0.46987951807228917	0.45185185185185184	0.465979381443299	0.4972972972972973	0.532051282051282	0.5527831094049904	0.542997542997543	0.532394366197183	0.5378590078328982	0.5123762376237624	0.566579634464752	0.5275	0.548582995951417	0.5	0.4547945205479452	0.4838709677419355	0.45161290322580644	0.4918032786885246	0.5057736720554272	0.5230769230769231	0.5506849315068493	0.5694050991501416	0.5063291139240507	0.5064377682403434	0.7368421052631579	0.4492753623188406	0.4943820224719101	0.49725274725274726	0.46321525885558584	0.4444444444444444	0.4534313725490196	0.5126760563380282	0.0	0.3963730569948187	0.3957845433255269	0.44751381215469616	0.4888268156424581	0.436241610738255	0.4519906323185012	0.5130890052356021	0.4940047961630695	0.4634146341463415	0.46216216216216216	0.5342105263157895	0.5591647331786543	0.5837837837837838	0.5171790235081374
CM443	0.5853211009174312	0.5486542443064182	0.5124153498871332	0.5954545454545455	0.5857519788918206	0.5398550724637681	0.5795454545454546	0.570264765784114	0.559652928416486	0.5590361445783133	0.545	0.5796766743648961	0.5838926174496645	0.5179584120982986	0.5718799368088467	0.4502487562189055	0.4720194647201946	0.43037974683544306	0.4613778705636743	0.536	0.5438972162740899	0.5579150579150579	0.49743589743589745	0.5397727272727273	0.5673575129533679	0.5223880597014925	0.5848563968668408	0.5486284289276808	0.5269709543568465	0.5386666666666666	0.4822888283378747	0.47183098591549294	0.43896713615023475	0.4620253164556962	0.5421412300683371	0.5416666666666666	0.5659340659340659	0.6128133704735376	0.5314861460957179	0.5309168443496801	0.728494623655914	0.4587378640776699	0.489749430523918	0.48739495798319327	0.4265536723163842	0.40482573726541554	0.45161290322580644	0.45857988165680474	0.3963730569948187	0.0	0.41217798594847777	0.40057636887608067	0.46551724137931033	0.4055299539170507	0.4755244755244755	0.5119363395225465	0.4853658536585366	0.4657534246575342	0.4388888888888889	0.5294117647058824	0.5787037037037037	0.613941018766756	0.5218181818181818
CM444	0.531578947368421	0.49607843137254903	0.4895833333333333	0.56	0.5700712589073634	0.4913494809688581	0.599009900990099	0.5482041587901701	0.5686274509803921	0.559652928416486	0.56	0.569327731092437	0.5821501014198783	0.44036697247706424	0.4937888198757764	0.4050925925925926	0.4404494382022472	0.43735763097949887	0.394	0.5460992907801419	0.5020080321285141	0.510989010989011	0.5011494252873563	0.5643564356435643	0.5435294117647059	0.48623853211009177	0.5727699530516432	0.5306122448979592	0.4873294346978557	0.4914004914004914	0.46551724137931033	0.4276315789473684	0.3934065934065934	0.4036144578313253	0.4551422319474836	0.46750524109014674	0.5658536585365853	0.5864661654135338	0.4906976744186046	0.45286885245901637	0.7551963048498845	0.43526785714285715	0.44562899786780386	0.5255474452554745	0.48048780487804876	0.4592074592074592	0.4318181818181818	0.5251256281407035	0.3957845433255269	0.41217798594847777	0.0	0.4513715710723192	0.5	0.36989247311827955	0.4449244060475162	0.5486111111111112	0.46993318485523383	0.46943765281173594	0.46454767726161367	0.5539906103286385	0.5407725321888412	0.5985576923076923	0.47130434782608693
CM448	0.6	0.5592841163310962	0.5208845208845209	0.607940446650124	0.5396341463414634	0.5760456273764258	0.5755627009646302	0.6008676789587852	0.6141552511415526	0.5763157894736842	0.5733695652173914	0.5909090909090909	0.6187050359712231	0.5517928286852589	0.6205211726384365	0.45776566757493187	0.45675675675675675	0.46174863387978143	0.5185185185185185	0.5443786982248521	0.5678160919540229	0.5860655737704918	0.5223463687150838	0.5210355987055016	0.5194029850746269	0.5407608695652174	0.5522388059701493	0.5376044568245125	0.5488888888888889	0.4938650306748466	0.43260188087774293	0.49238578680203043	0.4529262086513995	0.5033407572383074	0.5203045685279187	0.5454545454545454	0.5238095238095238	0.5588235294117647	0.5014245014245015	0.5164319248826291	0.7040498442367601	0.46684350132625996	0.5326876513317191	0.4953271028037383	0.4472049689440994	0.4495677233429395	0.4592391304347826	0.43243243243243246	0.44751381215469616	0.40057636887608067	0.4513715710723192	0.0	0.42574257425742573	0.46618357487922707	0.49622166246851385	0.5176470588235295	0.4879356568364611	0.46646341463414637	0.43653250773993807	0.5283582089552239	0.5717948717948718	0.5802469135802469	0.5708884688090737
CM449	0.6491228070175439	0.6186252771618626	0.5724815724815725	0.6294416243654822	0.56875	0.6392523364485981	0.5886287625418061	0.631578947368421	0.6080760095011877	0.5983827493261455	0.5802816901408451	0.6230769230769231	0.6496350364963503	0.6074950690335306	0.6720257234726688	0.4903047091412742	0.5333333333333333	0.510989010989011	0.5579868708971554	0.5727272727272728	0.6224256292906178	0.6262833675564682	0.5568181818181818	0.527027027027027	0.551829268292683	0.5214899713467048	0.5545171339563862	0.5391304347826087	0.5955555555555555	0.4984025559105431	0.4696485623003195	0.5382653061224489	0.5251256281407035	0.5597345132743363	0.5626598465473146	0.5717761557177615	0.5537459283387622	0.576271186440678	0.5059171597633136	0.5757575757575758	0.7091503267973857	0.5380577427821522	0.5626535626535627	0.495114006514658	0.4696485623003195	0.4838709677419355	0.49171270718232046	0.44014084507042256	0.4888268156424581	0.46551724137931033	0.5	0.42574257425742573	0.0	0.513317191283293	0.5454545454545454	0.5319148936170213	0.5244565217391305	0.47468354430379744	0.4585987261146497	0.5386996904024768	0.5668449197860963	0.5884244372990354	0.6235955056179775
CM452	0.5452991452991452	0.5038314176245211	0.4887525562372188	0.569672131147541	0.6031746031746031	0.48547008547008547	0.6223277909738717	0.5598526703499079	0.5609284332688588	0.5756302521008403	0.5793991416309013	0.5670103092783505	0.5881188118811881	0.45161290322580644	0.5	0.4583333333333333	0.4608695652173913	0.4749455337690632	0.41359223300970877	0.5959821428571429	0.5384615384615384	0.5310834813499112	0.5330396475770925	0.5823389021479713	0.5547945205479452	0.5121412803532008	0.5635103926096998	0.5190156599552572	0.49236641221374045	0.5529953917050692	0.5220417633410673	0.46750524109014674	0.43157894736842106	0.43520309477756286	0.49372384937238495	0.494949494949495	0.5934579439252337	0.6303317535545023	0.5	0.4772277227722772	0.7600896860986547	0.4388646288209607	0.49290060851926976	0.513189448441247	0.5011764705882353	0.41920374707259955	0.43207126948775054	0.5160493827160494	0.436241610738255	0.4055299539170507	0.36989247311827955	0.46618357487922707	0.513317191283293	0.0	0.45147679324894513	0.546485260770975	0.4924731182795699	0.49411764705882355	0.4894117647058824	0.5616438356164384	0.5571725571725572	0.6275862068965518	0.46826758147512865
CM469	0.5508021390374331	0.5316205533596838	0.5085106382978724	0.5745140388768899	0.6004842615012107	0.5303292894280762	0.5699208443271768	0.6145251396648045	0.62109375	0.6177105831533477	0.6102449888641426	0.656441717791411	0.658051689860835	0.49544626593806923	0.5401234567901234	0.48863636363636365	0.5011185682326622	0.502262443438914	0.48148148148148145	0.572463768115942	0.5295315682281059	0.554945054945055	0.5529953917050692	0.606516290726817	0.5235732009925558	0.4784688995215311	0.5252525252525253	0.5283018867924528	0.5398058252427185	0.47150259067357514	0.5209876543209877	0.5286624203821656	0.4860813704496788	0.4911937377690802	0.45351473922902497	0.4596949891067538	0.538860103626943	0.5863874345549738	0.4567901234567901	0.3934065934065934	0.7439024390243902	0.4820627802690583	0.5031847133757962	0.5558312655086849	0.5209876543209877	0.5081967213114754	0.52	0.5818639798488665	0.4519906323185012	0.4755244755244755	0.4449244060475162	0.49622166246851385	0.5454545454545454	0.45147679324894513	0.0	0.4498714652956298	0.45093457943925236	0.4322916666666667	0.45918367346938777	0.4623376623376623	0.460093896713615	0.5442708333333334	0.49471830985915494
CM471	0.6233269598470363	0.6140724946695096	0.5727699530516432	0.5	0.5608308605341247	0.6172161172161172	0.5791139240506329	0.6549586776859504	0.6438053097345132	0.6460396039603961	0.525	0.6666666666666666	0.6832579185520362	0.5766990291262136	0.643879173290938	0.5591939546599496	0.589242053789731	0.5558375634517766	0.5738045738045738	0.5932203389830508	0.6084070796460177	0.6245059288537549	0.49295774647887325	0.5207667731629393	0.4409937888198758	0.452991452991453	0.44126984126984126	0.504225352112676	0.5420353982300885	0.5164179104477612	0.5333333333333333	0.568019093078759	0.5754060324825986	0.5845511482254697	0.5599022004889975	0.5552941176470588	0.5813253012048193	0.6203703703703703	0.546448087431694	0.5333333333333333	0.7327327327327328	0.5721271393643031	0.5667447306791569	0.46226415094339623	0.49851632047477745	0.4972375690607735	0.48812664907651715	0.544891640866873	0.5130890052356021	0.5119363395225465	0.5486111111111112	0.5176470588235295	0.5319148936170213	0.546485260770975	0.4498714652956298	0.0	0.5347043701799485	0.45288753799392095	0.44680851063829785	0.40064102564102566	0.40509915014164305	0.42033898305084744	0.6195652173913043
CM482	0.5792349726775956	0.5360824742268041	0.4818181818181818	0.6097560975609756	0.5880829015544041	0.5420393559928444	0.5539772727272727	0.6031434184675835	0.5979166666666667	0.6077981651376146	0.5961995249406176	0.5850340136054422	0.6163793103448276	0.5177570093457944	0.5734375	0.5094339622641509	0.5046948356807511	0.5130023640661938	0.508	0.576530612244898	0.5793814432989691	0.5789473684210527	0.5697115384615384	0.5978552278820375	0.5626598465473146	0.5434782608695652	0.5871794871794872	0.5407407407407407	0.5762376237623762	0.5380577427821522	0.5221932114882507	0.543046357615894	0.5055432372505543	0.5210420841683366	0.5349887133182845	0.5219298245614035	0.568733153638814	0.6033057851239669	0.5012658227848101	0.4759825327510917	0.7214854111405835	0.4918032786885246	0.5327510917030568	0.5202156334231806	0.5144356955380578	0.4975124378109453	0.5381062355658198	0.5439560439560439	0.4940047961630695	0.4853658536585366	0.46993318485523383	0.4879356568364611	0.5244565217391305	0.4924731182795699	0.45093457943925236	0.5347043701799485	0.0	0.453804347826087	0.4650537634408602	0.5328083989501312	0.5511627906976744	0.5860215053763441	0.5135623869801085
CM518	0.5929549902152642	0.5736263736263736	0.5443645083932853	0.5743073047858942	0.5465465465465466	0.5800376647834274	0.5454545454545454	0.5869565217391305	0.618510158013544	0.596401028277635	0.6089238845144357	0.6301703163017032	0.6519721577726219	0.5758754863813229	0.6235864297253635	0.49340369393139843	0.519280205655527	0.4973544973544973	0.5363247863247863	0.5425219941348973	0.5596330275229358	0.5873983739837398	0.5721925133689839	0.5607476635514018	0.5133531157270029	0.47752808988764045	0.5015290519877675	0.5070422535211268	0.5788336933045356	0.42038216560509556	0.42679127725856697	0.5209876543209877	0.5121359223300971	0.540948275862069	0.4806201550387597	0.5012224938875306	0.5031847133757962	0.5328947368421053	0.5	0.5254629629629629	0.7125382262996942	0.5089514066496164	0.46867167919799496	0.49846153846153846	0.48348348348348347	0.49584487534626037	0.4827586206896552	0.4919614147909968	0.4634146341463415	0.4657534246575342	0.46943765281173594	0.46646341463414637	0.47468354430379744	0.49411764705882355	0.4322916666666667	0.45288753799392095	0.453804347826087	0.0	0.33876221498371334	0.4676923076923077	0.49732620320855614	0.5284810126582279	0.5722326454033771
CM524	0.621414913957935	0.5909090909090909	0.5636792452830188	0.5692695214105793	0.5272727272727272	0.5869158878504673	0.5759493670886076	0.5478841870824054	0.581986143187067	0.5386666666666666	0.5543478260869565	0.569620253164557	0.5951807228915663	0.574757281553398	0.6292134831460674	0.4596774193548387	0.5103092783505154	0.5117493472584856	0.535181236673774	0.5451895043731778	0.5649202733485194	0.594758064516129	0.5152354570637119	0.5316455696202531	0.5249266862170088	0.5054945054945055	0.5225225225225225	0.4843304843304843	0.5652173913043478	0.47706422018348627	0.43034055727554177	0.5233415233415234	0.5072815533980582	0.5334773218142549	0.5138539042821159	0.5216346153846154	0.5386996904024768	0.5867507886435331	0.5111731843575419	0.5242494226327945	0.7220543806646526	0.5264483627204031	0.4713216957605985	0.49230769230769234	0.46827794561933533	0.4776536312849162	0.45698924731182794	0.4707792207792208	0.46216216216216216	0.4388888888888889	0.46454767726161367	0.43653250773993807	0.4585987261146497	0.4894117647058824	0.45918367346938777	0.44680851063829785	0.4650537634408602	0.33876221498371334	0.0	0.48484848484848486	0.53125	0.540625	0.5684803001876173
CM535	0.6206225680933852	0.6017505470459519	0.5785714285714286	0.5595854922279793	0.5325077399380805	0.634862385321101	0.5544554455445545	0.6831275720164609	0.6410835214446953	0.6633416458852868	0.5753424657534246	0.6738609112709832	0.7052154195011338	0.6061776061776062	0.6592356687898089	0.5615384615384615	0.5743073047858942	0.5618556701030928	0.59375	0.5760233918128655	0.6049661399548533	0.6327345309381237	0.5564738292011019	0.5324675324675324	0.43630573248407645	0.4398826979472141	0.4565916398713826	0.4839650145772595	0.5695364238410596	0.48598130841121495	0.5045317220543807	0.5772946859903382	0.5778301886792453	0.5928270042194093	0.5292620865139949	0.5328467153284672	0.5534591194968553	0.5751633986928104	0.5028735632183908	0.528169014084507	0.7236024844720497	0.549367088607595	0.5552884615384616	0.4873417721518987	0.5135135135135135	0.5070028011204482	0.5210526315789473	0.5335463258785943	0.5342105263157895	0.5294117647058824	0.5539906103286385	0.5283582089552239	0.5386996904024768	0.5616438356164384	0.4623376623376623	0.40064102564102566	0.5328083989501312	0.4676923076923077	0.48484848484848486	0.0	0.4183381088825215	0.392226148409894	0.6143911439114391
CM538	0.6097122302158273	0.6079207920792079	0.5845824411134903	0.5308056872037915	0.6025974025974026	0.6068965517241379	0.6208791208791209	0.6841121495327103	0.657258064516129	0.6696230598669624	0.5686274509803921	0.6900212314225053	0.7145748987854251	0.5837837837837838	0.6146788990825688	0.5827664399092971	0.5906040268456376	0.5863636363636363	0.5622568093385214	0.6190476190476191	0.6138211382113821	0.6180811808118081	0.5552825552825553	0.6054054054054054	0.523936170212766	0.48346055979643765	0.47619047619047616	0.5177664974619289	0.5409836065573771	0.5294117647058824	0.5629820051413882	0.5896328293736501	0.583864118895966	0.5805825242718446	0.5409090909090909	0.5468409586056645	0.6137566137566137	0.6449864498644986	0.5447761194029851	0.5360169491525424	0.75	0.5907079646017699	0.5384615384615384	0.5311653116531165	0.5703324808184144	0.5259259259259259	0.5305164319248826	0.6200527704485488	0.5591647331786543	0.5787037037037037	0.5407725321888412	0.5717948717948718	0.5668449197860963	0.5571725571725572	0.460093896713615	0.40509915014164305	0.5511627906976744	0.49732620320855614	0.53125	0.4183381088825215	0.0	0.44610778443113774	0.5899653979238755
CM540	0.6873786407766991	0.6739606126914661	0.6277372262773723	0.5308988764044944	0.5865384615384616	0.6759776536312849	0.6082474226804123	0.7112526539278131	0.7038724373576309	0.6866840731070496	0.5801749271137027	0.690176322418136	0.7281323877068558	0.6490196078431373	0.7056	0.6178010471204188	0.6298200514138818	0.618421052631579	0.6369426751592356	0.6158536585365854	0.6363636363636364	0.6693877551020408	0.5601173020527859	0.5035714285714286	0.49836065573770494	0.5059880239520959	0.5	0.5107033639143731	0.6272321428571429	0.5664556962025317	0.5607476635514018	0.61	0.6131386861313869	0.6481876332622601	0.5989717223650386	0.6063569682151589	0.6045751633986928	0.6245733788395904	0.5895953757225434	0.6088992974238876	0.7357859531772575	0.6224489795918368	0.6180048661800487	0.5166666666666667	0.5607476635514018	0.5714285714285714	0.5893333333333334	0.5460750853242321	0.5837837837837838	0.613941018766756	0.5985576923076923	0.5802469135802469	0.5884244372990354	0.6275862068965518	0.5442708333333334	0.42033898305084744	0.5860215053763441	0.5284810126582279	0.540625	0.392226148409894	0.44610778443113774	0.0	0.6579439252336449
CM557	0.536144578313253	0.5188834154351396	0.5146804835924007	0.6142131979695431	0.6501831501831502	0.45314900153609833	0.6872659176029963	0.5846394984326019	0.6248012718600954	0.6200345423143351	0.6141592920353982	0.578397212543554	0.5840407470288624	0.4561128526645768	0.46740638002773927	0.5259391771019678	0.5430579964850615	0.5621716287215411	0.48465266558966075	0.64376130198915	0.5881410256410257	0.5636363636363636	0.5794223826714802	0.6585365853658537	0.6240875912408759	0.5803571428571429	0.6291512915129152	0.5840867992766727	0.5138662316476346	0.6231617647058824	0.5962962962962963	0.5104895104895105	0.4965277777777778	0.4975767366720517	0.5623931623931624	0.5590682196339434	0.6635859519408502	0.6958955223880597	0.5899280575539568	0.494077834179357	0.8028419182948491	0.46886446886446886	0.5430016863406408	0.6277777777777778	0.5936920222634509	0.5734767025089605	0.5135135135135135	0.6377358490566037	0.5171790235081374	0.5218181818181818	0.47130434782608693	0.5708884688090737	0.6235955056179775	0.46826758147512865	0.49471830985915494	0.6195652173913043	0.5135623869801085	0.5722326454033771	0.5684803001876173	0.6143911439114391	0.5899653979238755	0.6579439252336449	0.0
