#SampleID	BarcodeSequence	LinkerPrimerSequence	lowry_sample_ID	orig_lowry_sample_id	sampling_date	reactor	noodle	quarter	1-4-Dioxane_sed_tank_ug_per_L	1-4-Dioxane_sed_tank_sampling_date	Tetrahydrofuran_sed_tank_ug_per_L	Tetrahydrofuran_sed_tank_sampling_date	total_N_sed_tank_ug_per_L	total_N_sed_tank_sampling_date	1-2-Dichloroethane_sed_tank_ug_per_L	1-2-Dichloroethane_sed_tank_sampling_date
CM133			04-12-19_R1_N001_B	04-12-12:R1:N001:B	2019-04-12	R1	2012-04-19_R1_N001	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM134			04-12-19_R1_N001_C	04-12-12:R1:N001:C	2019-04-12	R1	2012-04-19_R1_N001	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM135			04-12-19_R1_N001_A	04-12-19:R1:N001:A	2019-04-12	R1	2019-04-12_R1_N001	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM136			04-12-19_R1_N001_D	04-12-19:R1:N001:D	2019-04-12	R1	2019-04-12_R1_N001	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM137			04-12-19_R1_N002_A	04-12-19:R1:N002:A	2019-04-12	R1	2019-04-12_R1_N002	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM138			04-12-19_R1_N002_B	04-12-19:R1:N002:B	2019-04-12	R1	2019-04-12_R1_N002	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM139			04-12-19_R1_N002_C	04-12-19:R1:N002:C	2019-04-12	R1	2019-04-12_R1_N002	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM140			04-12-19_R1_N002_D	04-12-19:R1:N002:D	2019-04-12	R1	2019-04-12_R1_N002	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM141			04-12-19_R1_N003_A	04-12-19:R1:N003:A	2019-04-12	R1	2019-04-12_R1_N003	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM142			04-12-19_R1_N003_B	04-12-19:R1:N003:B	2019-04-12	R1	2019-04-12_R1_N003	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM143			04-12-19_R1_N003_C	04-12-19:R1:N003:C	2019-04-12	R1	2019-04-12_R1_N003	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM144			04-12-19_R1_N003_D	04-12-19:R1:N003:D	2019-04-12	R1	2019-04-12_R1_N003	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM145			04-12-19_R1_N004_A	04-12-19:R1:N004:A	2019-04-12	R1	2019-04-12_R1_N004	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM146			04-12-19_R1_N004_B	04-12-19:R1:N004:B	2019-04-12	R1	2019-04-12_R1_N004	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM147			04-12-19_R1_N004_C	04-12-19:R1:N004:C	2019-04-12	R1	2019-04-12_R1_N004	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM148			04-12-19_R1_N004_D	04-12-19:R1:N004:D	2019-04-12	R1	2019-04-12_R1_N004	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM149			04-12-19_R1_N005_A	04-12-19:R1:N005:A	2019-04-12	R1	2019-04-12_R1_N005	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM150			04-12-19_R1_N005_B	04-12-19:R1:N005:B	2019-04-12	R1	2019-04-12_R1_N005	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM151			04-12-19_R1_N005_C	04-12-19:R1:N005:C	2019-04-12	R1	2019-04-12_R1_N005	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM152			04-12-19_R1_N005_D	04-12-19:R1:N005:D	2019-04-12	R1	2019-04-12_R1_N005	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM153			04-12-19_R1_N006_A	04-12-19:R1:N006:A	2019-04-12	R1	2019-04-12_R1_N006	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM154			04-12-19_R1_N006_B	04-12-19:R1:N006:B	2019-04-12	R1	2019-04-12_R1_N006	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM155			04-12-19_R1_N006_C	04-12-19:R1:N006:C	2019-04-12	R1	2019-04-12_R1_N006	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM156			04-12-19_R1_N006_D	04-12-19:R1:N006:D	2019-04-12	R1	2019-04-12_R1_N006	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM157			04-12-19_R2_N001_A	04-12-19:R2:N001:A	2019-04-12	R2	2019-04-12_R2_N001	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM158			04-12-19_R2_N001_B	04-12-19:R2:N001:B	2019-04-12	R2	2019-04-12_R2_N001	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM159			04-12-19_R2_N001_C	04-12-19:R2:N001:C	2019-04-12	R2	2019-04-12_R2_N001	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM160			04-12-19_R2_N001_D	04-12-19:R2:N001:D	2019-04-12	R2	2019-04-12_R2_N001	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM161			04-12-19_R2_N002_A	04-12-19:R2:N002:A	2019-04-12	R2	2019-04-12_R2_N002	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM162			04-12-19_R2_N002_B	04-12-19:R2:N002:B	2019-04-12	R2	2019-04-12_R2_N002	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM163			04-12-19_R2_N002_C	04-12-19:R2:N002:C	2019-04-12	R2	2019-04-12_R2_N002	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM164			04-12-19_R2_N002_D	04-12-19:R2:N002:D	2019-04-12	R2	2019-04-12_R2_N002	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM165			04-12-19_R2_N003_A	04-12-19:R2:N003:A	2019-04-12	R2	2019-04-12_R2_N003	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM166			04-12-19_R2_N003_B	04-12-19:R2:N003:B	2019-04-12	R2	2019-04-12_R2_N003	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM167			04-12-19_R2_N003_C	04-12-19:R2:N003:C	2019-04-12	R2	2019-04-12_R2_N003	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM168			04-12-19_R2_N003_D	04-12-19:R2:N003:D	2019-04-12	R2	2019-04-12_R2_N003	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM169			04-12-19_R2_N004_A	04-12-19:R2:N004:A	2019-04-12	R2	2019-04-12_R2_N004	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM170			04-12-19_R2_N004_B	04-12-19:R2:N004:B	2019-04-12	R2	2019-04-12_R2_N004	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM171			04-12-19_R2_N004_C	04-12-19:R2:N004:C	2019-04-12	R2	2019-04-12_R2_N004	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM172			04-12-19_R2_N004_D	04-12-19:R2:N004:D	2019-04-12	R2	2019-04-12_R2_N004	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM173			04-12-19_R2_N005_A	04-12-19:R2:N005:A	2019-04-12	R2	2019-04-12_R2_N005	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM174			04-12-19_R2_N005_B	04-12-19:R2:N005:B	2019-04-12	R2	2019-04-12_R2_N005	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM175			04-12-19_R2_N005_C	04-12-19:R2:N005:C	2019-04-12	R2	2019-04-12_R2_N005	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM176			04-12-19_R2_N005_D	04-12-19:R2:N005:D	2019-04-12	R2	2019-04-12_R2_N005	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM177			04-12-19_R2_N006_A	04-12-19:R2:N006:A	2019-04-12	R2	2019-04-12_R2_N006	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM178			04-12-19_R2_N006_B	04-12-19:R2:N006:B	2019-04-12	R2	2019-04-12_R2_N006	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM179			04-12-19_R2_N006_C	04-12-19:R2:N006:C	2019-04-12	R2	2019-04-12_R2_N006	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM180			04-12-19_R2_N006_D	04-12-19:R2:N006:D	2019-04-12	R2	2019-04-12_R2_N006	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM181			04-12-19_R3_N001_A	04-12-19:R3:N001:A	2019-04-12	R3	2019-04-12_R3_N001	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM182			04-12-19_R3_N001_B	04-12-19:R3:N001:B	2019-04-12	R3	2019-04-12_R3_N001	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM183			04-12-19_R3_N001_C	04-12-19:R3:N001:C	2019-04-12	R3	2019-04-12_R3_N001	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM184			04-12-19_R3_N001_D	04-12-19:R3:N001:D	2019-04-12	R3	2019-04-12_R3_N001	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM185			04-12-19_R3_N002_A	04-12-19:R3:N002:A	2019-04-12	R3	2019-04-12_R3_N002	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM186			04-12-19_R3_N002_C	04-12-19:R3:N002:C	2019-04-12	R3	2019-04-12_R3_N002	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM187			04-12-19_R3_N002_D	04-12-19:R3:N002:D	2019-04-12	R3	2019-04-12_R3_N002	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM188			04-12-19_R3_N003_A	04-12-19:R3:N003:A	2019-04-12	R3	2019-04-12_R3_N003	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM189			04-12-19_R3_N003_B	04-12-19:R3:N003:B	2019-04-12	R3	2019-04-12_R3_N003	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM190			04-12-19_R3_N003_C	04-12-19:R3:N003:C	2019-04-12	R3	2019-04-12_R3_N003	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM191			04-12-19_R3_N003_D	04-12-19:R3:N003:D	2019-04-12	R3	2019-04-12_R3_N003	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM192			04-12-19_R3_N004_A	04-12-19:R3:N004:A	2019-04-12	R3	2019-04-12_R3_N004	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM193			04-12-19_R3_N004_B	04-12-19:R3:N004:B	2019-04-12	R3	2019-04-12_R3_N004	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM194			04-12-19_R3_N004_C	04-12-19:R3:N004:C	2019-04-12	R3	2019-04-12_R3_N004	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM195			04-12-19_R3_N004_D	04-12-19:R3:N004:D	2019-04-12	R3	2019-04-12_R3_N004	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM196			04-12-19_R3_N005_A	04-12-19:R3:N005:A	2019-04-12	R3	2019-04-12_R3_N005	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM197			04-12-19_R3_N005_B	04-12-19:R3:N005:B	2019-04-12	R3	2019-04-12_R3_N005	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM198			04-12-19_R3_N005_C	04-12-19:R3:N005:C	2019-04-12	R3	2019-04-12_R3_N005	C	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM199			04-12-19_R3_N005_D	04-12-19:R3:N005:D	2019-04-12	R3	2019-04-12_R3_N005	D	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM200			04-12-19_R3_N006_A	04-12-19:R3:N006:A	2019-04-12	R3	2019-04-12_R3_N006	A	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM201			04-12-19_R3_N006_B	04-12-19:R3:N006:B	2019-04-12	R3	2019-04-12_R3_N006	B	29000.0	2019-04-11	55000.0	2019-04-11	100.0	2019-04-11	200.0	2019-04-11
CM202			04-19-19_R1_N001_A	04-19-19:R1:N001:A	2019-04-19	R1	2019-04-19_R1_N001	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM203			04-19-19_R1_N001_B	04-19-19:R1:N001:B	2019-04-19	R1	2019-04-19_R1_N001	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM204			04-19-19_R1_N001_D	04-19-19:R1:N001:D	2019-04-19	R1	2019-04-19_R1_N001	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM205			04-19-19_R1_N002_A	04-19-19:R1:N002:A	2019-04-19	R1	2019-04-19_R1_N002	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM206			04-19-19_R1_N002_B	04-19-19:R1:N002:B	2019-04-19	R1	2019-04-19_R1_N002	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM207			04-19-19_R1_N002_C	04-19-19:R1:N002:C	2019-04-19	R1	2019-04-19_R1_N002	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM208			04-19-19_R1_N002_D	04-19-19:R1:N002:D	2019-04-19	R1	2019-04-19_R1_N002	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM209			04-19-19_R1_N003_A	04-19-19:R1:N003:A	2019-04-19	R1	2019-04-19_R1_N003	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM210			04-19-19_R1_N003_B	04-19-19:R1:N003:B	2019-04-19	R1	2019-04-19_R1_N003	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM211			04-19-19_R1_N003_C	04-19-19:R1:N003:C	2019-04-19	R1	2019-04-19_R1_N003	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM212			04-19-19_R1_N003_D	04-19-19:R1:N003:D	2019-04-19	R1	2019-04-19_R1_N003	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM213			04-19-19_R1_N004_A	04-19-19:R1:N004:A	2019-04-19	R1	2019-04-19_R1_N004	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM214			04-19-19_R1_N004_B	04-19-19:R1:N004:B	2019-04-19	R1	2019-04-19_R1_N004	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM215			04-19-19_R1_N004_C	04-19-19:R1:N004:C	2019-04-19	R1	2019-04-19_R1_N004	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM216			04-19-19_R1_N004_D	04-19-19:R1:N004:D	2019-04-19	R1	2019-04-19_R1_N004	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM217			04-19-19_R1_N005_A	04-19-19:R1:N005:A	2019-04-19	R1	2019-04-19_R1_N005	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM218			04-19-19_R1_N005_B	04-19-19:R1:N005:B	2019-04-19	R1	2019-04-19_R1_N005	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM219			04-19-19_R1_N005_C	04-19-19:R1:N005:C	2019-04-19	R1	2019-04-19_R1_N005	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM220			04-19-19_R1_N005_D	04-19-19:R1:N005:D	2019-04-19	R1	2019-04-19_R1_N005	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM221			04-19-19_R1_N006_A	04-19-19:R1:N006:A	2019-04-19	R1	2019-04-19_R1_N006	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM222			04-19-19_R1_N006_B	04-19-19:R1:N006:B	2019-04-19	R1	2019-04-19_R1_N006	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM223			04-19-19_R1_N006_C	04-19-19:R1:N006:C	2019-04-19	R1	2019-04-19_R1_N006	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM224			04-19-19_R1_N006_D	04-19-19:R1:N006:D	2019-04-19	R1	2019-04-19_R1_N006	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM225			04-19-19_R2_N001_A	04-19-19:R2:N001:A	2019-04-19	R2	2019-04-19_R2_N001	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM226			04-19-19_R2_N001_B	04-19-19:R2:N001:B	2019-04-19	R2	2019-04-19_R2_N001	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM227			04-19-19_R2_N001_C	04-19-19:R2:N001:C	2019-04-19	R2	2019-04-19_R2_N001	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM228			04-19-19_R2_N001_D	04-19-19:R2:N001:D	2019-04-19	R2	2019-04-19_R2_N001	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM229			04-19-19_R2_N002_A	04-19-19:R2:N002:A	2019-04-19	R2	2019-04-19_R2_N002	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM230			04-19-19_R2_N002_B	04-19-19:R2:N002:B	2019-04-19	R2	2019-04-19_R2_N002	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM231			04-19-19_R2_N002_C	04-19-19:R2:N002:C	2019-04-19	R2	2019-04-19_R2_N002	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM232			04-19-19_R2_N003_A	04-19-19:R2:N003:A	2019-04-19	R2	2019-04-19_R2_N003	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM233			04-19-19_R2_N003_B	04-19-19:R2:N003:B	2019-04-19	R2	2019-04-19_R2_N003	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM234			04-19-19_R2_N003_C	04-19-19:R2:N003:C	2019-04-19	R2	2019-04-19_R2_N003	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM235			04-19-19_R2_N003_D	04-19-19:R2:N003:D	2019-04-19	R2	2019-04-19_R2_N003	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM236			04-19-19_R2_N004_A	04-19-19:R2:N004:A	2019-04-19	R2	2019-04-19_R2_N004	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM237			04-19-19_R2_N004_B	04-19-19:R2:N004:B	2019-04-19	R2	2019-04-19_R2_N004	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM238			04-19-19_R2_N004_C	04-19-19:R2:N004:C	2019-04-19	R2	2019-04-19_R2_N004	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM239			04-19-19_R2_N004_D	04-19-19:R2:N004:D	2019-04-19	R2	2019-04-19_R2_N004	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM240			04-19-19_R2_N005_A	04-19-19:R2:N005:A	2019-04-19	R2	2019-04-19_R2_N005	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM241			04-19-19_R2_N005_B	04-19-19:R2:N005:B	2019-04-19	R2	2019-04-19_R2_N005	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM242			04-19-19_R2_N005_C	04-19-19:R2:N005:C	2019-04-19	R2	2019-04-19_R2_N005	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM243			04-19-19_R2_N005_D	04-19-19:R2:N005:D	2019-04-19	R2	2019-04-19_R2_N005	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM244			04-19-19_R2_N005_D	04-19-19:R2:N005:D	2019-04-19	R2	2019-04-19_R2_N005	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM245			04-19-19_R2_N006_A	04-19-19:R2:N006:A	2019-04-19	R2	2019-04-19_R2_N006	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM246			04-19-19_R2_N006_B	04-19-19:R2:N006:B	2019-04-19	R2	2019-04-19_R2_N006	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM247			04-19-19_R2_N006_C	04-19-19:R2:N006:C	2019-04-19	R2	2019-04-19_R2_N006	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM248			04-19-19_R2_N006_D	04-19-19:R2:N006:D	2019-04-19	R2	2019-04-19_R2_N006	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM249			04-19-19_R3_N001_A	04-19-19:R3:N001:A	2019-04-19	R3	2019-04-19_R3_N001	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM250			04-19-19_R3_N001_B	04-19-19:R3:N001:B	2019-04-19	R3	2019-04-19_R3_N001	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM251			04-19-19_R3_N001_C	04-19-19:R3:N001:C	2019-04-19	R3	2019-04-19_R3_N001	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM252			04-19-19_R3_N001_D	04-19-19:R3:N001:D	2019-04-19	R3	2019-04-19_R3_N001	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM253			04-19-19_R3_N002_A	04-19-19:R3:N002:A	2019-04-19	R3	2019-04-19_R3_N002	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM254			04-19-19_R3_N002_B	04-19-19:R3:N002:B	2019-04-19	R3	2019-04-19_R3_N002	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM255			04-19-19_R3_N002_C	04-19-19:R3:N002:C	2019-04-19	R3	2019-04-19_R3_N002	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM256			04-19-19_R3_N002_D	04-19-19:R3:N002:D	2019-04-19	R3	2019-04-19_R3_N002	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM257			04-19-19_R3_N003_A	04-19-19:R3:N003:A	2019-04-19	R3	2019-04-19_R3_N003	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM258			04-19-19_R3_N003_B	04-19-19:R3:N003:B	2019-04-19	R3	2019-04-19_R3_N003	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM259			04-19-19_R3_N003_C	04-19-19:R3:N003:C	2019-04-19	R3	2019-04-19_R3_N003	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM260			04-19-19_R3_N003_D	04-19-19:R3:N003:D	2019-04-19	R3	2019-04-19_R3_N003	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM261			04-19-19_R3_N004_A	04-19-19:R3:N004:A	2019-04-19	R3	2019-04-19_R3_N004	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM262			04-19-19_R3_N004_B	04-19-19:R3:N004:B	2019-04-19	R3	2019-04-19_R3_N004	B	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM263			04-19-19_R3_N004_C	04-19-19:R3:N004:C	2019-04-19	R3	2019-04-19_R3_N004	C	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM264			04-19-19_R3_N004_D	04-19-19:R3:N004:D	2019-04-19	R3	2019-04-19_R3_N004	D	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
CM265			04-19-19_R3_N005_A	04-19-19:R3:N005:A	2019-04-19	R3	2019-04-19_R3_N005	A	33000.0	2019-04-16	31000.0	2019-04-16	21.0	2019-04-16	100.0	2019-04-16
