	CM006	CM007	CM009	CM018	CM021	CM025	CM033	CM039	CM040	CM041	CM048	CM064	CM068	CM078	CM081	CM084	CM085	CM086	CM089	CM095	CM096	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM156	CM159	CM160	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM190	CM194	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM221	CM222	CM227	CM228	CM229	CM230	CM244	CM246	CM247	CM250	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM264	CM265	CM266	CM268	CM271	CM273	CM279	CM293	CM297	CM298	CM316	CM324	CM337	CM338	CM341	CM348	CM360	CM362	CM371	CM372	CM383	CM387	CM396	CM404	CM405	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM442	CM443	CM444	CM445	CM448	CM449	CM451	CM452	CM455	CM457	CM459	CM461	CM469	CM471	CM476	CM482	CM485	CM486	CM489	CM501	CM503	CM515	CM517	CM518	CM520	CM521	CM522	CM524	CM526	CM531	CM534	CM535	CM538	CM539	CM540	CM544	CM545	CM547	CM548	CM549	CM554	CM557
CM265	0.2738586584703149	0.19594929953470616	0.18244412528605572	0.16034319444520992	0.11448206687300003	0.10345723968782651	0.28350765239406206	0.2595744798544703	0.3362850946088159	0.28558554524476737	0.22947496415196078	0.34153739188500537	0.3807456546026664	0.27360205583457226	0.35319290744363907	0.4479644991319873	0.5009470590442617	0.200846587324316	0.28218076694235344	0.1990543872349031	0.32431984910637296	0.4368120005749065	0.31749004739180586	0.48789991666950755	0.3185247830818633	0.35326027523445014	0.34624066745342563	0.3182756718089073	0.27303678606679377	0.248964547513836	0.4292838844701655	0.45858035847951245	0.45813861905807124	0.2702978198528299	0.2982851980127902	0.29860930555968784	0.32274601032675054	0.2652676439660285	0.22676286614194874	0.1472465961607436	0.1371948407865059	0.20166724588488052	0.17937458135261106	0.18408812123790394	0.17249657648673272	0.3110720169682326	0.3317814775575719	0.2184509456767315	0.1349912315955978	0.1879505942294106	0.1871575449371135	0.22101597495305725	0.17780948813428865	0.21187149390596632	0.17649500196388115	0.34071801569915394	0.25284310429032186	0.23272485656586456	0.21394315544204898	0.12918033993988545	0.25849592973713065	0.25068664630230364	0.14720545006017102	0.30767637418690635	0.1150836722767477	0.15760915048116483	0.1947410543202666	0.19581918802509002	0.15490800513639166	0.1580493749511965	0.13907258786772028	0.1526279726097723	0.11102793096999876	0.08899140255587244	0.21186579310704753	0.0	0.1576171751555014	0.2966054204970508	0.11489827972881415	0.38615615907959344	0.2013683066820134	0.19894850740713516	0.24645460470131242	0.20025255745258408	0.39355006833435313	0.07488118571972169	0.1445810556989202	0.1431394257285329	0.23150288636768734	0.27447150344493954	0.3342288418126346	0.2684500831921692	0.24833968512065774	0.2739533426625943	0.3545062882302288	0.3188407161923293	0.08347804549543049	0.2844922621197463	0.13152673124338113	0.14455857929055793	0.1516333410146155	0.38593389903899583	0.21464029568940207	0.1944671140670269	0.1383387816785813	0.2624863461998074	0.14504365743881653	0.2588933812011168	0.203401029944289	0.14273727914380707	0.09488246901856812	0.10754495679453356	0.22069999827968909	0.3193322304332019	0.12763326514021978	0.17858312558093387	0.16257144821534425	0.24756383289167955	0.20775411443532812	0.16291908465767999	0.08198469774056545	0.17366388051196005	0.15041751836807168	0.23832862986830355	0.22880957140461533	0.20053293544513232	0.2208568718095536	0.18476197782080483	0.2098099167460667	0.19392610195274834	0.1445656136368192	0.26998949785787685	0.16900228347019383	0.18850315141035084	0.21450441203262674	0.20342670946512625	0.2565889639348068	0.22128809141892614	0.1688583250759231	0.18664597308791098	0.17609500227923905	0.19393395358589224	0.19558947412262107	0.29053511240058577	0.16216805382264482	0.2876505934556368	0.2384456851292922	0.15611090154218743	0.21788351236691778
CM266	0.18351828752883306	0.27833718221777837	0.28263620913046783	0.11637297694229762	0.0944262468077987	0.19679940626124648	0.195271631037286	0.1648777358295996	0.2311639793414384	0.2123887937666185	0.33863985978073613	0.2237796050624649	0.2730597389203539	0.1875166390443758	0.2515298950719522	0.414021169250808	0.40048849812822823	0.1659072484661833	0.19061715081779634	0.0962941393286697	0.23767048382862108	0.3508166987649952	0.4015695994719131	0.3727338625536224	0.21249652244624304	0.40047170548931377	0.4281535185524691	0.3216096866885859	0.2459060577229142	0.15284837780534014	0.3252112201848957	0.34026071940281527	0.3518184570326578	0.16876426229938546	0.19945255993984717	0.3168392339793044	0.3919738869547154	0.1757477378113164	0.12280690099871916	0.17216816003771973	0.21809824786048312	0.263884402009671	0.13277342606519332	0.08973579861156368	0.15962481845087417	0.20303227473242275	0.22084585938837178	0.12080552754403343	0.1855719707862471	0.1365955395745465	0.2709704866570574	0.11233921130611174	0.15462523582814353	0.11501512683213402	0.19077582471815913	0.24386815546680438	0.13126624511804066	0.2485093732165493	0.18656234568492153	0.12721770472105381	0.15435147242296673	0.12684649489378688	0.18471004770139832	0.39880586574700516	0.14523294370573017	0.16473143181646915	0.14214201523730152	0.0882873991761424	0.2267388989759341	0.2372217787083761	0.21324782506598283	0.17842573015926141	0.14237630738728288	0.16982145844494653	0.1272207752130592	0.1576171751555014	0.0	0.3610387568248973	0.19612487862423011	0.27973922233942233	0.24985931457687968	0.14032605610215598	0.1369666344520623	0.11217035595157265	0.3078701134603684	0.15620606504532655	0.1465467979087684	0.22785115206078901	0.1444941745604123	0.364152022827229	0.21445859021877334	0.2857790278471249	0.15922332627373545	0.16218226681139356	0.2749367520332216	0.40309823426253777	0.12764575112620077	0.36569880111921477	0.17267564852267353	0.18188558556178258	0.09731013604452916	0.28273623436931744	0.3087488964141712	0.2636620694451824	0.2150559925511784	0.35515652788882596	0.2093942016629852	0.34334121439463894	0.2731885935104665	0.20801772177574795	0.16225017533027375	0.2041651567556033	0.306752747547516	0.4137380297891847	0.22121173482515996	0.18174758772263658	0.12741156343700263	0.35707839937936914	0.2889606534347966	0.23704364173134992	0.17296292793369278	0.24035859331883527	0.17052274966386988	0.1421445735531743	0.1462399658531613	0.1180957262697484	0.3082425703666899	0.2691688578477437	0.2821301572438829	0.280063381542898	0.24150559204500743	0.35891372250664577	0.24039004549412668	0.2543000510942791	0.24579492295227373	0.2295514703628738	0.16170550518215326	0.14190995596604156	0.1744099644277123	0.09639762470851891	0.13913839080436	0.11561885625117843	0.10411857575797949	0.21958856674111726	0.08352791697099848	0.1831608925116966	0.13705788829377	0.09847598735392703	0.19017859222353709
CM268	0.48980335868525793	0.20328447947224942	0.3103977785683492	0.3088172283039375	0.342798571773054	0.3221051278938162	0.3799498394092021	0.48099002650998407	0.47142284986086713	0.5454828568066081	0.15636635369012464	0.49203292305723895	0.49991337147996046	0.3935279447671125	0.5517626025282973	0.6556881713977933	0.6729042269667941	0.43084402035784486	0.5070726763732122	0.3468858836644766	0.44372774938909243	0.641713629629287	0.5443106239448297	0.7024254944645517	0.44110810907942904	0.5668058259888309	0.5302541404401176	0.512253194980103	0.5093379229534183	0.45211905244271744	0.5586870510245194	0.6357844164064856	0.7036632235593611	0.49584299469873006	0.4981026524588471	0.4767613536087608	0.4339196087818939	0.4892805882962258	0.38501688205156914	0.3113531316706741	0.35835110047984065	0.3007993509320933	0.37306342263002784	0.39247388021798824	0.28230023048404795	0.40910955269704885	0.41020026998198	0.3915447114400461	0.2501830539404196	0.39711130467751865	0.4126504779165895	0.44844634632767666	0.32993349502900304	0.39322493179605883	0.28473096430836353	0.5315672846609825	0.4467469670895046	0.2826227308374079	0.26087813023788126	0.29299677580741224	0.46249500481180056	0.43924940308641125	0.35964439731565645	0.24292077913198085	0.2727977830959488	0.2673118353249942	0.38333542660861364	0.34709636402113664	0.28976631646795925	0.27809376017329335	0.2749367682999146	0.38509598124331296	0.2833741520012028	0.283776915169114	0.4457206470921641	0.2966054204970508	0.3610387568248973	0.0	0.22274057200868003	0.5983961352625189	0.36404006677650513	0.4197940957464533	0.46242474813405676	0.311395055229332	0.6080073880483595	0.2741672008797218	0.2970292381444321	0.26221304381354305	0.42211058180929417	0.3627185282961166	0.5323498194173619	0.4851041631109954	0.44173849368295814	0.49428687804587396	0.6207353097627756	0.5398130894683602	0.34011477984173555	0.11615148324635484	0.2565998671681654	0.2986267866936796	0.2902571724115083	0.582434639205425	0.2398302681636002	0.1585592972143154	0.2837220747309974	0.12908473912805	0.2714333218549407	0.10337621480360092	0.26890794079205904	0.22883051988770373	0.3020735873510045	0.23923050627411926	0.2288046004235857	0.1915593857826495	0.2967065285810877	0.3046889239568303	0.3077687561791097	0.22213689054544747	0.16388674641035622	0.2528804014676949	0.2658074084868201	0.23753041536772407	0.3289532971322462	0.3886618175197272	0.4196686546523221	0.4143547012044988	0.15679017930868228	0.2504809544565148	0.40105913103881874	0.3486168253569864	0.3306812561653824	0.16428724785895651	0.4227691013089383	0.3289199159733045	0.4154169045345556	0.2982725865122762	0.4340850152686118	0.4243091107264651	0.41703134314449297	0.36455075543093507	0.37755424343613897	0.27887892442177586	0.36848690595417133	0.5009696801475501	0.32601962446102395	0.5046894410329454	0.3038697079866115	0.31785246279102297	0.4536288713017695
CM271	0.3438788139953338	0.13483404741481622	0.22368089721697954	0.15367660029283187	0.14790933489385316	0.14234441459230252	0.28781371928927924	0.32148395704971466	0.33625965862143214	0.3622526795133648	0.1935700132358891	0.36036660563701806	0.38892806964152604	0.26874820405612965	0.41080304738893425	0.5161694316328299	0.5634247370759758	0.26452318337646274	0.3349531971463976	0.17824502404155879	0.3390420540888562	0.5114902381593434	0.3933709552615347	0.5442293612863294	0.31018540095790775	0.43123126758155733	0.38591822345006915	0.3831461157347196	0.34771502365123064	0.31628953645160396	0.42811643419457396	0.49761488079527694	0.5250977042662821	0.32629613290908677	0.35207443725225246	0.3466426836430612	0.3393947297154354	0.3311053537852295	0.26620445704958257	0.138894380002447	0.1963687904758277	0.17423058002711733	0.21653243658929994	0.22341950145079065	0.15727827252833254	0.2956134010609787	0.32243044225422307	0.2222276567479678	0.13926405952437815	0.2324832404852835	0.23167483144607168	0.2888695406227836	0.19770996988030834	0.23871681834949066	0.1956497952466613	0.39892461949413954	0.2875684760620459	0.2125982962481383	0.18894905703790382	0.1415523970973938	0.3063249624482811	0.2866863181959689	0.19182189470969774	0.29509650715664665	0.13247923722870117	0.1143649404394859	0.24150813422051448	0.18609840415758822	0.14296701716175428	0.127951231386639	0.1370390761644341	0.19772970968911105	0.12602188038894646	0.0938070986256548	0.26967013945216767	0.11489827972881415	0.19612487862423011	0.22274057200868003	0.0	0.41849958625643086	0.23146954186770816	0.23707413969575739	0.2896629145624325	0.224712268312876	0.4688589997906434	0.13453858573988398	0.15751952228895	0.14471554125542777	0.28225394468747805	0.3106267976090588	0.3753207052999543	0.32492870783852135	0.30102321100047014	0.3270922167314145	0.4192812102057757	0.39385180029099576	0.16506983839195927	0.23130620830099358	0.13388477434214685	0.15865393180842302	0.13582683210232577	0.42857736754592535	0.19410201075612538	0.13674164315438328	0.15660183749325482	0.21748927285887154	0.13665666241764335	0.2129576579056039	0.18447596888866105	0.1350115100983042	0.16657441700988068	0.08850641979296317	0.19213391665432544	0.28532729663396383	0.11800247184650169	0.20175571965264263	0.14175496985553362	0.23492616440182035	0.16225506940254542	0.17011940417204569	0.10074925343918027	0.12896207735586737	0.15830549549895906	0.24409186540280564	0.28043424799489963	0.2545380649075432	0.18111449650644248	0.16041342959013563	0.24722188528459446	0.21800422680486614	0.17214894638507625	0.2136863055011571	0.2310752860378797	0.19419026009700502	0.2973626544276752	0.20383068703942453	0.3204284913174345	0.2934558371086935	0.24600583729835843	0.22415400799306676	0.21095553456010532	0.2137296469980366	0.24797130075273116	0.36315500317259386	0.16212237798472623	0.3083340858907205	0.26108546614916117	0.18388435828037172	0.27960574353033274
CM273	0.24953521900679057	0.4661007214715629	0.4602287517068687	0.29453229897133154	0.3168464571815637	0.36799219603941924	0.34280445746482435	0.31826233965416184	0.14089071980165357	0.21632522801501386	0.54436408434886	0.19130085250695544	0.19504961046628233	0.3941896989276924	0.205995019547294	0.5459695073937357	0.1867425585824398	0.32350476379563825	0.3015344357012233	0.29125292028132743	0.23153831964477675	0.44506614625574087	0.5419361658027376	0.14409398239882368	0.22430434989938633	0.5384357742561569	0.576429620395043	0.45571117970810093	0.4038647443754495	0.3125838243204053	0.15959609824478632	0.15046235476337563	0.12065250796685612	0.25041450991207764	0.21729350763302185	0.4607099232749241	0.530644678394921	0.26869784586788414	0.2979224669889392	0.38508657560342957	0.3758449467962488	0.4900345674477956	0.34331426127068226	0.29307748627697877	0.36117239240008603	0.23299755828908933	0.2616002888532837	0.2776761286931489	0.4165237517954248	0.3138693269903281	0.41896798687588305	0.27660896815692226	0.3855659594837775	0.2394025719817231	0.41034736490412094	0.11687511167035133	0.2797785479749948	0.43627291247033384	0.38162719206833456	0.36309669745829987	0.2529379194216875	0.21155329109801888	0.3987417239749381	0.6192843842056641	0.37161292043497324	0.36550447132604375	0.3491322878758794	0.2897453256799628	0.44691680672534484	0.4595434641838423	0.45137716423070484	0.32302829512987663	0.37912614290761465	0.3851345930447363	0.25880344752532336	0.38615615907959344	0.27973922233942233	0.5983961352625189	0.41849958625643086	0.0	0.4567109068095941	0.2998518006763057	0.20987395653370766	0.3143278429479006	0.348585165310995	0.37569133677882116	0.37656563275828514	0.4481362107914463	0.29371280342111195	0.5317693527655996	0.19430442813430357	0.4010342704699945	0.3250715848395726	0.2621393842148954	0.3311949969005279	0.5341528523686048	0.3258241397271475	0.5795302832012543	0.3891804094087414	0.3930023078765366	0.3372321549675264	0.12155968480063857	0.5255944174146344	0.5021153491871122	0.4331686436918849	0.56098899488496	0.41411359817855986	0.589035322714881	0.46568980452448827	0.4672169659063444	0.4011746323294905	0.4275093095826851	0.49412562206366506	0.6202276450124528	0.4183181406217931	0.3943175120377458	0.3203437424452453	0.5623887968557482	0.5027921355168361	0.4653917423049828	0.4046312500680836	0.4328488325148544	0.36650324788704364	0.3037129411651762	0.3482514437149469	0.2904553949670655	0.504154139842766	0.4601061808866425	0.41426256785773596	0.44806491728888376	0.4175650611916434	0.5588212647896218	0.39463417777316157	0.4643176648801238	0.4271048557132917	0.4182706461845195	0.26157088551699753	0.2582392832859847	0.32902105871713394	0.31597926993475156	0.3076770378095808	0.34971165883335	0.3097008624722619	0.22256139450190404	0.3153848689036443	0.1631041151830226	0.33820747166059983	0.33571140008556183	0.34299486570353976
CM279	0.2639767068765757	0.23036358109103056	0.24551706922163238	0.2119922271081834	0.188117587379589	0.20925786506040114	0.2471468039267137	0.26814613708596796	0.34380800239338977	0.3047262223066589	0.2762387332804189	0.3109432607069068	0.31092133863462723	0.20166597497576266	0.28994876818165627	0.32879041438838275	0.39848989986744265	0.23417896971806038	0.28595340708648526	0.2493143494700794	0.29017688940782316	0.32055009942189694	0.2894838696508878	0.5163927996907332	0.31583176531965135	0.2486491616022989	0.2841241522927788	0.20870969358308952	0.23329703334279667	0.2246415872343153	0.3842325981492639	0.45193331198803843	0.4859247322549071	0.31419640146878103	0.30970607678601647	0.26022964445539526	0.3468507747307523	0.2518050069452693	0.2402447710717792	0.18051222858308358	0.20241718651291046	0.2310208345494837	0.15937146634123317	0.1865396224804526	0.19412708324825007	0.2888094347190592	0.2958260753005391	0.2488559542508485	0.1802599680543473	0.24816794938873338	0.2282199091897302	0.22459534991568866	0.13687217121550346	0.3039397952996596	0.16514959278031452	0.35016381934434193	0.2758305886381013	0.2063256832005701	0.2096299354778557	0.18151824609795109	0.2831357902753294	0.3442479027540096	0.13489475000475692	0.18727718497303006	0.19900485425495623	0.19501902562981419	0.14887177231907364	0.24891390308857028	0.15745165883883439	0.1513546819791763	0.20689694351105897	0.2265341703623745	0.17388179749638905	0.1641802202014852	0.23143665301923255	0.2013683066820134	0.24985931457687968	0.36404006677650513	0.23146954186770816	0.4567109068095941	0.0	0.2910066883472885	0.34903882605624514	0.2640701385238431	0.29278296397385817	0.20721859291756156	0.1439172323757441	0.1065274571130098	0.19037749920846547	0.20737504817819286	0.3457599122948521	0.2877114345325604	0.21224685512653152	0.3033498964817115	0.36434725013450686	0.2524614174651362	0.19906498646825893	0.336488919127636	0.1836534645990526	0.10332874924771943	0.2117394691583897	0.44794352819697103	0.201637057257067	0.2440746172171001	0.14058157695613577	0.27448926102182464	0.1800611537104576	0.2732379745586222	0.23004960908606392	0.251017001274796	0.17717000122866317	0.1974212725178709	0.24711344281709663	0.22516041892423178	0.18876447136787744	0.14509908928934878	0.22866233184330453	0.2548004508994353	0.27215730840891206	0.2750061622362306	0.1741774051200238	0.21898853419668254	0.16102370626277357	0.25430988316072983	0.17407651242411534	0.242643547590715	0.3332270648083251	0.19797611666290255	0.23639744215025105	0.16298677909269352	0.18243919706312153	0.25088712928620366	0.1503406927028464	0.07906466818881308	0.13877294926804087	0.19820925151708735	0.2900166876546686	0.23909304508287182	0.21041378910070793	0.24294774215197945	0.2712658095028688	0.2585157007073168	0.19516341510658136	0.3198361071269573	0.23204239724904238	0.37208186261827486	0.30652052730261187	0.2348004983742933	0.19604615941121925
CM293	0.23506420493175806	0.33237329257467524	0.27630786688594067	0.16511290011513294	0.12434991957134725	0.20237642733217723	0.28990482878135937	0.16643168403251068	0.3322079002531084	0.24861295644568382	0.38266824690824264	0.3302451197665436	0.36337740149724934	0.281536709923219	0.29273028265053114	0.38059901548219915	0.4235651322770331	0.13402058283214244	0.18438561713594687	0.20933914738322518	0.3356999109323916	0.3480114828526033	0.3513610580428992	0.3968285643953258	0.30818978641056743	0.3520487430440904	0.385650622017738	0.2731814066608015	0.23929540514922637	0.20365206233537841	0.4193048074410808	0.40063541735108266	0.3496833969018315	0.227272158219796	0.2344920277492616	0.291790183873455	0.3620266764602633	0.2545791239155507	0.2099203034927919	0.19404998324868764	0.19653218233769443	0.3056333244273527	0.184415437910053	0.17918329115336096	0.19536367399935367	0.3154992556321468	0.316698969085355	0.18900968456895756	0.23763217605580758	0.10946889847422796	0.17790910113688035	0.19925039571192926	0.20651662827765732	0.20158714247399023	0.22617558957576672	0.33942225665679776	0.18361083747613863	0.3025454835734463	0.2460624580750153	0.18181605453195576	0.1664421995268694	0.23169512552687535	0.20829286970309416	0.43618869399051585	0.2089607289845208	0.19785252449975965	0.1551259358329222	0.20009932322997845	0.25792584323850165	0.28122236448886406	0.2569061275751454	0.13569648132682852	0.17746431702036833	0.2072966750095181	0.1890307662592027	0.19894850740713516	0.14032605610215598	0.4197940957464533	0.23707413969575739	0.2998518006763057	0.2910066883472885	0.0	0.14986563219933835	0.21524940084176566	0.31973598587090135	0.18411915991709363	0.19697447457509448	0.2824115762325901	0.23648630805398746	0.3630129847566267	0.2545049063267924	0.24698318718570283	0.19524970050268514	0.15969197293482723	0.2522033728625696	0.3464696890950163	0.14858758656789597	0.41706065352326227	0.2268394209813151	0.22863691194627847	0.16398393287643961	0.28822996813947116	0.3373529482295433	0.2989267841704	0.23700098758034774	0.39528477651974175	0.24640619546543086	0.3994884746962286	0.3088660251138356	0.2575312768376391	0.20509259772482294	0.24418068864264658	0.3271322787423916	0.4616415242284081	0.23512212766075974	0.21991163343382766	0.1584204467711926	0.38878154430895706	0.340322505838844	0.23857321092881933	0.21917093973391705	0.2901638767272792	0.2063990264582207	0.24183744508268756	0.23318455625721235	0.17666181379491372	0.3446659904481294	0.31345121906843343	0.24732435777113132	0.3037776996548709	0.24052002713732312	0.3908254275261693	0.22654590929401305	0.30091503113003903	0.23601528433245153	0.27442980117460014	0.2355792031064424	0.23860889599189813	0.14330068291525724	0.14118319906308632	0.08684431926902952	0.2038077952618766	0.21731062560726666	0.23038125701849346	0.1712307546775428	0.19513996873876654	0.23113077921098077	0.1682531026806191	0.1369420752538275
CM297	0.17563982773462553	0.37805378911202386	0.33676844043057186	0.20006686951145186	0.19320404518890336	0.24367565570423075	0.23933665852668495	0.19884935738195936	0.2616220624562419	0.16865334193898318	0.43345570742237477	0.25456658712727964	0.2961380230027726	0.2980626268556963	0.2179417143159017	0.42513024767681357	0.35746417088038274	0.20483072038025674	0.1896060651700491	0.1771238476895244	0.2626585242435052	0.3066559965860544	0.4000904862199127	0.30761352562919564	0.23973901188638336	0.3993787453590544	0.43466379799770105	0.33591852178258375	0.27890680540206336	0.18876358885283015	0.3483859010183651	0.32243703316802647	0.2741830700499201	0.1447485610422164	0.1670572316587627	0.35586634890324803	0.4195205979502293	0.18871097108873916	0.19971181913465083	0.2784741523439348	0.2626322285060159	0.3894570211791705	0.22734139794483188	0.1947540681751265	0.2608765792662194	0.23910515457295187	0.25902308401570584	0.18621330508442785	0.2838069415900767	0.1767881331205742	0.2740104099944078	0.15765536373991426	0.27455637394517385	0.13559841811583154	0.2856866644137342	0.26702524736496214	0.18045250664326418	0.3482259801107948	0.2935802597087954	0.237693060743721	0.13702826564854007	0.14089388091074548	0.28296102602621787	0.4940899813750472	0.24562343681909274	0.27622390293371246	0.2155426061736967	0.195284114128146	0.3449605259691497	0.35187799189655955	0.31333534987243694	0.21119428328807507	0.25129230295079247	0.2784879989270411	0.15438920678242424	0.24645460470131242	0.1369666344520623	0.46242474813405676	0.2896629145624325	0.20987395653370766	0.34903882605624514	0.14986563219933835	0.0	0.18373156809976035	0.2359674422066269	0.2219644884608226	0.253811224552943	0.33571204255465403	0.18778277156208045	0.4063422244674859	0.16385315003271664	0.277425696410319	0.2121155572366732	0.1430036304267008	0.21798914750308743	0.3922580597701084	0.19717175509752632	0.458936189413654	0.2658410752421201	0.2870722760175051	0.19341277925458905	0.19593565836367374	0.4071719266927393	0.37184843397289535	0.3216511936218261	0.453316914131611	0.29803468834057806	0.4351808360869263	0.3537335363340951	0.3246931595600032	0.25248977693669294	0.3006129457746949	0.3871131996231311	0.5142976131534212	0.3135740826495727	0.28207092075331275	0.21562078288689215	0.4387101851412636	0.3821980417292357	0.3220612137496991	0.27828653630991446	0.3344917962555251	0.24474199779129835	0.21574586599112006	0.22649521723646285	0.18007859538966406	0.3800983174479014	0.36757892807125114	0.27394331102833486	0.3384803985955726	0.31030503338766047	0.46315082372041066	0.28034413240133876	0.35838763302109233	0.30489711827281735	0.31095934285339505	0.15685013536650258	0.1605310494679726	0.21439149414229977	0.18633255320182607	0.1480946972277283	0.2167907900469609	0.17278011070758056	0.16886975943009813	0.18774076857224026	0.14940900745217978	0.20223608453213776	0.193499538896922	0.22316141342600734
CM298	0.21851858500132526	0.2515187723837259	0.34586318474508515	0.1360090467006182	0.17484005378886763	0.2581846029546653	0.1541338671950375	0.21896933843515556	0.20624905995107273	0.2400524400741808	0.35854919958045006	0.2136226734411404	0.2550703457064342	0.19691856621855872	0.26032457742203063	0.4489302733980612	0.4159043278305322	0.23871003189576617	0.22156818490208072	0.09854612992148902	0.2211638624280178	0.3604136691549413	0.44229087842251763	0.4025168857325684	0.21790459064213719	0.42473285157339913	0.48268519876103305	0.3527776491920662	0.2815955422192312	0.16660041011731336	0.3001141618396893	0.35902737767425685	0.4080363086617914	0.2057378878016046	0.2185581584295884	0.34672670921663395	0.4206306258908616	0.19994031663618267	0.11464287593871496	0.20548961757849526	0.2883845349602897	0.3145918717908952	0.1518584687376204	0.12664036533042225	0.1509256313202771	0.18015668899999812	0.20655283906780844	0.10470545269113696	0.1670552223067761	0.221559157797167	0.3281897811591915	0.15585691626527118	0.19865705116579008	0.10667457482765567	0.18736416515969817	0.25324151544221485	0.1566339855524702	0.22169096338249686	0.16461147393728806	0.12938671239519686	0.1973469092417812	0.147930432073378	0.24584378984950556	0.40365495149053154	0.1337496281828587	0.15876846388654092	0.19812550793147818	0.11621352854580892	0.2714366937825043	0.25063717149149034	0.2424101592502772	0.2688810861916735	0.1856955255880644	0.1977834944020881	0.16293352290854063	0.20025255745258408	0.11217035595157265	0.311395055229332	0.224712268312876	0.3143278429479006	0.2640701385238431	0.21524940084176566	0.18373156809976035	0.0	0.31411932451632374	0.2270493630119071	0.1521629307604887	0.22839966484969076	0.12951995579081288	0.3854967446021488	0.25837271719801114	0.355041022255402	0.17128778490076862	0.21456148547041903	0.31970232548579747	0.43676056265613955	0.18663094391535004	0.3370766881810903	0.13716731646655667	0.19929009498625505	0.11237022074162271	0.31993950746688915	0.32549020637664716	0.2838931082619222	0.22663720189120812	0.35352126825311214	0.19663816429639608	0.3192308191339331	0.30891824915932486	0.2707233734935654	0.1801303818284375	0.23776437821186366	0.3183105669318788	0.40699697948037583	0.2706073428501716	0.1809656206586108	0.12083909871119082	0.3831098191643898	0.26033854049667216	0.30541490490678963	0.1871870000237385	0.25504479307320793	0.22032481316352498	0.1556545594800203	0.13990714181584685	0.14792757047642718	0.3118488390751869	0.2567253561477816	0.3469368021355664	0.337372182021731	0.2834038554790062	0.36207508096030105	0.30586140856366695	0.2641027267430397	0.2709634934035277	0.1991249714889777	0.14538139689863333	0.13529406383562426	0.22382180905815408	0.1443213388264309	0.20244760619265253	0.08087618409229551	0.09371176095711177	0.24100523080688874	0.12351066555416873	0.2284376371610497	0.07345760298736509	0.08846333429845889	0.2646583587355881
CM316	0.22954246372295697	0.4647629301264183	0.4355912167014189	0.3537887294878297	0.3371353510337026	0.38873088428803976	0.2598871157242223	0.27162945015542017	0.3355854819108713	0.24096994403967267	0.5095914812040134	0.30900831673280577	0.31370274141283533	0.3347998198158944	0.1932110984505366	0.28139072951568755	0.2940054739976806	0.2964857560693302	0.23302576993472632	0.3203711012530762	0.31035271809362563	0.15879690212827902	0.34050828477120676	0.38781893320799865	0.3378340091332299	0.277043705924577	0.34664728273473067	0.2556732568398148	0.2927947854309994	0.20649808469985614	0.40691368734570765	0.357765960904699	0.34199965008729594	0.29580175580959955	0.22655315867260273	0.3822800862629283	0.4742195907847166	0.24284933369087525	0.2909630518071959	0.4056398620901742	0.36858526052344726	0.44906274932667045	0.27917437789891375	0.2613158233067233	0.3735759887712483	0.3018708055008071	0.33571961639374887	0.288792271164537	0.39877362191662824	0.3078976045670514	0.32588038210918946	0.23495645246741909	0.34012024728382073	0.2677145157822962	0.34865475157678927	0.31448370619654237	0.2880770543233421	0.4349351211251893	0.38856550020224045	0.3661516927066301	0.22004352887600467	0.28817924915605203	0.3697242193643279	0.42933560753109323	0.4019710652343459	0.4011454172778669	0.25662709301946024	0.3405650301157552	0.3937839682209764	0.3938548018667475	0.4097909304428711	0.367050617285953	0.39409840990006634	0.4000487951037196	0.25879282849591706	0.39355006833435313	0.3078701134603684	0.6080073880483595	0.4688589997906434	0.348585165310995	0.29278296397385817	0.31973598587090135	0.2359674422066269	0.31411932451632374	0.0	0.4043828331496193	0.3330608095639612	0.3567463049292592	0.20950481353555128	0.3236901251422232	0.2973035142720653	0.3371363076143288	0.24572485177126668	0.2629472585393693	0.19245140632749508	0.2703945756569968	0.3511555292959284	0.5698771650155097	0.38443383695592187	0.3309678232555463	0.35843253495255634	0.30492457273720697	0.45010295278019363	0.4776256571493544	0.3795579141452536	0.5189629079456881	0.38016531926361274	0.5076373235940099	0.46136531961104943	0.4640429122128641	0.34855389036298534	0.4230946473056034	0.46906666946527653	0.47978856721276053	0.42236408560209215	0.31679976463273807	0.34617222573999556	0.46989676802857205	0.47387464635950605	0.45339909310126525	0.41081186667731745	0.4755045554359728	0.396769258725832	0.35196109201708015	0.23888978875795752	0.2742410169770069	0.5258768365977575	0.4628358620744297	0.3657516495734186	0.35945572400413095	0.38682485476058015	0.48528647832159133	0.30310198578669095	0.32559329098857337	0.2717042414938188	0.3741552479926645	0.2361267508916709	0.20343846742568927	0.29846318997192434	0.30492489768119513	0.3371401219239769	0.3568807910381082	0.2419542511373977	0.22408883113919065	0.3564998627654275	0.28148254556438135	0.3489779586901297	0.34039028804273497	0.26277277804920185
