	CM006	CM007	CM009	CM018	CM021	CM025	CM033	CM039	CM040	CM041	CM048	CM064	CM068	CM078	CM081	CM084	CM085	CM086	CM089	CM095	CM096	CM107	CM110	CM113	CM117	CM118	CM126	CM130	CM145	CM153	CM154	CM155	CM156	CM159	CM160	CM165	CM166	CM168	CM171	CM176	CM179	CM181	CM182	CM183	CM184	CM185	CM190	CM194	CM196	CM198	CM199	CM213	CM215	CM217	CM219	CM221	CM222	CM227	CM228	CM229	CM230	CM244	CM246	CM247	CM250	CM253	CM254	CM255	CM257	CM259	CM260	CM261	CM262	CM263	CM264	CM265	CM266	CM268	CM271	CM273	CM279	CM293	CM297	CM298	CM316	CM324	CM337	CM338	CM341	CM348	CM360	CM362	CM371	CM372	CM383	CM387	CM396	CM404	CM405	CM406	CM411	CM434	CM436	CM437	CM438	CM439	CM441	CM442	CM443	CM444	CM445	CM448	CM449	CM451	CM452	CM455	CM457	CM459	CM461	CM469	CM471	CM476	CM482	CM485	CM486	CM489	CM501	CM503	CM515	CM517	CM518	CM520	CM521	CM522	CM524	CM526	CM531	CM534	CM535	CM538	CM539	CM540	CM544	CM545	CM547	CM548	CM549	CM554	CM557
CM255	0.5188257876884099	0.2410277674758372	0.600938477184243	0.11446141003594094	0.41386724327146046	0.43957229819585014	0.49255693727737065	0.6326201815657748	0.1501869464154602	0.4567357052390866	0.6620296318883279	0.2914570946765917	0.4958920117845944	0.48196778042085586	0.323633580392558	0.5332213943593715	0.4999860944534133	0.5692191528270942	0.506530204828021	0.17314823121960637	0.3983442780675163	0.6396433583960739	0.6138660633013816	0.3830646275738546	0.29681044877034324	0.6162789316399515	0.5683038294222342	0.602443086316634	0.5206380490814477	0.5375905171839956	0.3777850267829346	0.336275130853496	0.4723146821287156	0.3768309319568938	0.3764039917391852	0.645775822284375	0.5276591142523026	0.46229401348602117	0.39546283025768725	0.5632874851998559	0.6420558019839044	0.49137631496819667	0.5316510862905484	0.478490124101362	0.5065513975953587	0.24536944111687264	0.41608206271462106	0.38698315642228215	0.45934344558407847	0.5290010309428284	0.6132935583620783	0.5241162194225821	0.4186946767520399	0.5230950970395324	0.4585429337722926	0.25658416905448084	0.5171089334632117	0.31594002571584723	0.15476410235804072	0.44076305038359037	0.6001224039230749	0.26848928772666486	0.6248725916187837	0.8074680380693664	0.10900490192610111	0.3344380252928911	0.4833344927202537	0.0	0.6285424665637152	0.6081515121283405	0.6153454473863148	0.5915738595714185	0.5322326383335093	0.43041749399600315	0.25269348646602857	0.4434216834672443	0.3577123378416082	0.6900681086124452	0.3581857864203746	0.22880785184358038	0.5428285337560769	0.5597977241219388	0.395723312963663	0.2766076143341637	0.5091402380448153	0.4644869353354511	0.25891021504094747	0.25658416905448084	0.3185523444905885	0.48642681176269903	0.3762775732055252	0.38352352785093197	0.5525378318600095	0.5334711213082259	0.6305072992200778	0.56645084948696	0.3141541781657219	0.601861162282271	0.3640744055637686	0.35846879019727895	0.3176072410206832	0.3879016437789018	0.6196505918898138	0.5187528097573915	0.5429568030343821	0.594387216174399	0.44950450845526985	0.6663558375172303	0.43415608973319303	0.52665075884602	0.2957992607381643	0.36203571973626025	0.5542202922658233	0.7960515822615312	0.5792461193074776	0.5646226052042392	0.29623916230490127	0.7367636271839113	0.24259712000412006	0.5451529322377062	0.4794132021096071	0.39266843182679223	0.3399545247134147	0.24618745295825628	0.44906344875463544	0.3799015592964215	0.5967444541517448	0.4507172149635385	0.45945950633835936	0.32930852566517144	0.4723069500935013	0.6654803484203772	0.5109863298247254	0.3656937927696737	0.6365748072348418	0.4255655999315596	0.36547847860041743	0.353517868781076	0.5249750498558287	0.5851904780522166	0.4198777973246514	0.4273706890844418	0.25658416905448084	0.4695561860959731	0.1719775871183536	0.37186771664773877	0.39330954327488293	0.3593642290847185	0.6358250059660702
CM257	0.5369619566703099	0.640101775162746	0.47900180756949595	0.6324690053166273	0.48155675701535877	0.4831288647237369	0.6215553862626797	0.46606240454894904	0.6218762891632568	0.6695620533281811	0.6667376010919357	0.5963954655296436	0.4656874056740169	0.5231436005737422	0.5730544710938932	0.5462397336821578	0.5696816897533119	0.4120067475459066	0.48475756715475854	0.6205249261070054	0.6619208575012545	0.47490532684620185	0.4735920723897476	0.6648553941603675	0.6168645013511023	0.543427445378728	0.5032832855049757	0.4333765386447032	0.5312158078263163	0.35102258475456855	0.6380691656753942	0.4692909438713157	0.5188025883288327	0.6533026082810499	0.5887335606548759	0.39215365298755206	0.5342950349560344	0.545186975933478	0.5119848504451883	0.49079911164723206	0.34502646698612494	0.3200209552422926	0.37941751364352694	0.42399941700591426	0.5451976003772574	0.6025097961517689	0.5614464972027587	0.5707950171885044	0.5388077155974645	0.3324414598482207	0.28251607278819585	0.503010191201472	0.5033294578745569	0.5843641391164239	0.4386017325553175	0.5955521260547942	0.422013815992539	0.7183190157642207	0.6519502843177606	0.5323882279932087	0.3582949391184206	0.6216968718460828	0.49486177537127957	0.6218575645150847	0.6114095447656406	0.5456279044518484	0.41643476643196703	0.6285424665637152	0.0	0.33017242343146047	0.3302491850795934	0.28598152419883965	0.4531613107623308	0.5111995212956657	0.5749067267767125	0.5794048052719272	0.48941305359588533	0.7014097291302498	0.5381512006398899	0.5923822489643779	0.46596308888867116	0.40366219346189075	0.577585156978303	0.6676149693229928	0.47647447094540585	0.4671003703685439	0.5520731314959448	0.5955521260547942	0.6126527031587524	0.6462680967433301	0.630880389293143	0.554716999943796	0.4796264710853478	0.45169841649212444	0.48430934246589985	0.49961999921957084	0.5424121237893125	0.8253814985681022	0.6389644757709517	0.4799435818432346	0.5650318938974499	0.5485788718564913	0.3656325658192461	0.34528966299460323	0.418730254314945	0.697453896780537	0.5890425997362764	0.740747619202537	0.4407213473676165	0.4729807918910625	0.5635587536559507	0.5255916008650379	0.4704117792328456	0.6852479097596893	0.33083120630692125	0.48474900063019066	0.6125032160864224	0.7912064196523865	0.667812975385107	0.45131052573438274	0.5657028767302256	0.6567823348340106	0.5410459663696957	0.6936023676791213	0.65684301687798	0.6003403330329283	0.7746474816734699	0.5967871557926018	0.484977870430249	0.627367876280088	0.4916996861037633	0.6584015265742373	0.6059025434965202	0.6174804517369454	0.4947473441699997	0.7320793818762635	0.6205451839045752	0.6280663369161129	0.5177159783807286	0.46851794925896173	0.4955149358296458	0.5128802150297601	0.5955521260547942	0.5588584828470076	0.5778055865943531	0.5363792770259423	0.5608369143940123	0.5866693998327301	0.2705407688804974
CM259	0.5330864033658539	0.5980908521885439	0.4701772904668849	0.6133384475639493	0.4296070757780573	0.3767267926403009	0.5038720336047213	0.427173202618017	0.5997671302142601	0.5294909396833218	0.6604110846396002	0.4857989942061358	0.5267001438014142	0.4795085803464726	0.5023623230541305	0.5039804282523956	0.637948175554955	0.37486653866301733	0.46259670244415574	0.6000691515785863	0.6224568762017587	0.466371883620305	0.33787808254812735	0.5223430460899066	0.7031550995665837	0.3583642326059383	0.40340524447715786	0.4546576104036571	0.42560965554311764	0.332864634318535	0.595820976177723	0.5077506289544502	0.45577275879374096	0.569297592399297	0.5960840297975668	0.4335163459576292	0.5493909984161525	0.44059365557333935	0.5169147710636536	0.532695047299076	0.31984470306545365	0.1884402329177575	0.32832840823878545	0.3578535659791318	0.5079884277148512	0.5561107611345241	0.6907934275072055	0.4699558005183879	0.4563366921698901	0.35607134917868943	0.362409098560679	0.34588536749948107	0.5170734713210365	0.5364620684840989	0.46795653114874014	0.5483409221454798	0.4501014482644527	0.6854383919784881	0.6113224379222092	0.3793206680620841	0.4124556398516255	0.5435972046345002	0.4246119818916214	0.5042255992101023	0.589350116767066	0.47685845242843744	0.4935723611087501	0.6081515121283405	0.33017242343146047	0.0	0.3050279633095564	0.4669276821539008	0.558351352075408	0.40880735112156275	0.5813162178525133	0.47312745068569045	0.4549205299553469	0.8107042818064795	0.5344629656824843	0.5713160809224529	0.4379232726965642	0.48948176050205144	0.5370154244169333	0.4975018252512276	0.3364739486388285	0.5429977802479459	0.5414795741430257	0.5483409221454798	0.5046892388660591	0.5419586924414357	0.6394095563116284	0.632717945121565	0.5516820217226609	0.42473653774405884	0.42820743087378804	0.4394883406095432	0.4803890428679961	0.7423600856606649	0.5367660452114394	0.476787745307477	0.520286250642013	0.566782602603204	0.3072752039482003	0.4909201229098811	0.4544430605970931	0.710305095218339	0.4814290462546867	0.7589629865887698	0.38821990851143673	0.49496679890730155	0.46378995455964994	0.422539220083911	0.5073678787528149	0.6485068954770146	0.3629235450789811	0.48949043780473195	0.518971379535374	0.752333313763411	0.5579960229102782	0.4903358395620883	0.4421733949562952	0.5101611872060277	0.4982507004779894	0.6799557137829072	0.44922441242850353	0.457422121105776	0.7533305126578743	0.6319782208250977	0.4416684518816887	0.6077388065703595	0.5197238918453518	0.6488329273807191	0.518181824233015	0.598151916084883	0.47487127403872226	0.5782709685189132	0.5207044861612701	0.5337416735979132	0.41628175926119615	0.48350297510286844	0.44577613017673134	0.5932300841651833	0.5483409221454798	0.6067728760942807	0.6045150040032395	0.5453392638893434	0.6184134078274719	0.5117662051520326	0.35696023596363863
CM260	0.5668747144768016	0.6956019683916073	0.4516857533095431	0.656706516480763	0.42105483948895356	0.42524965896260575	0.5835994622413136	0.40647741957529443	0.653815415156788	0.6060023179075045	0.672992864663774	0.6207867567511546	0.5933383165268025	0.5625995080524594	0.5988563435751741	0.5812895545019118	0.6920687070241789	0.3274675318298751	0.4628453562058086	0.565803637950785	0.6831278008395335	0.5749437594585283	0.4397861328806625	0.5932944928906826	0.6991856119618121	0.47317929496884825	0.4555146950978379	0.541131142249196	0.4690207453107461	0.4314920412199011	0.6607722719337947	0.49692154926711246	0.4701845246982219	0.5926064243411777	0.5926733244579016	0.5219061698929778	0.5617389715043046	0.5029354705970419	0.6677225451187744	0.4473393395068568	0.37397291408049377	0.2891719455113131	0.35140821221974045	0.3696157393622307	0.5018059631086718	0.6274434615894753	0.6879058619005991	0.5431561935844924	0.5038531679132364	0.34710113469452336	0.3034232999959588	0.3802758322416541	0.5331314783460788	0.42694920825051313	0.5126788618402681	0.6209222304707305	0.46296002206636894	0.7359882296293766	0.6737826592605737	0.44777096574491676	0.3702927615942557	0.5507736067515118	0.3428638433059734	0.583896210093049	0.5988188018057977	0.5570035059765124	0.4657389221829136	0.6153454473863148	0.3302491850795934	0.3050279633095564	0.0	0.32512167065950487	0.3813008633756408	0.43728264020465935	0.5709261548850442	0.5083089129873641	0.4267497418977604	0.7742464861163115	0.471442808019284	0.5957914248259427	0.525543097536141	0.4592182820848116	0.4738104544423039	0.630249728968528	0.4416178392715403	0.5249944971984063	0.6040034257797839	0.6209222304707305	0.6360615103306496	0.615179062486327	0.5681317698664182	0.6297605352445942	0.5920605757781643	0.4893629914730709	0.4587972099193369	0.5266589682433394	0.5163673532234866	0.7837626456366158	0.6260044685356455	0.5480144362752704	0.5029438078149433	0.5497049341537615	0.4513716446584654	0.4345663725194884	0.4991378237663729	0.7166123466744544	0.5415053631797389	0.7570099372776786	0.3912898058276105	0.3419381962160547	0.4884050788570987	0.46626660502610084	0.5522043965248113	0.7368744208769138	0.3479990564882105	0.48505154102637593	0.5502786729686172	0.7026960892519943	0.629025763072989	0.38252554561867	0.479923115772626	0.620885615512078	0.4701616697477324	0.67854126747944	0.5912123529261121	0.5644019730471014	0.7514839843376645	0.6869909801120883	0.4652795703087746	0.651929128363197	0.5425187051969105	0.688630244312713	0.4648562602740884	0.6412113371542176	0.4623281149077176	0.6940827354429288	0.5670091976757857	0.6077833500942689	0.45369967796898863	0.4152623171228036	0.43579950594197103	0.6109357340814384	0.6209222304707305	0.5921846262915247	0.5664387836323506	0.46562891460852	0.6797245712465442	0.5190172876446609	0.3015113546028458
CM261	0.5063220549006703	0.678334869669646	0.4729253791166588	0.6354548972221041	0.458659748168289	0.5318379989467722	0.6266240895500732	0.4168353376196792	0.6183776113691906	0.6450359866053179	0.6545506903003658	0.6443149742539476	0.4720557711122251	0.5520905796700752	0.5763957729678371	0.5320610541994671	0.5731775682666952	0.3667319717458416	0.49505013095697037	0.5390977208990135	0.6646729728355482	0.4802592290174752	0.5508625498084582	0.6746321889652245	0.5810179952286705	0.6188830863825668	0.5321195791387422	0.4550939476993121	0.5110344984119919	0.4413968022872377	0.7157498550593456	0.4476762579202052	0.49810846524569447	0.6309315731186542	0.640525037353892	0.5081572538823388	0.5743051333165309	0.6605812331560891	0.598091682450955	0.4891838758359687	0.4252790323296172	0.4566422217293794	0.4204827297357823	0.40323330008411656	0.5163029496365086	0.6057455440809577	0.5530935192889239	0.5824011411488542	0.5725981839994418	0.400298398345371	0.3452370084739072	0.5397371838020785	0.46899649110075725	0.5394387929583772	0.4923999766914624	0.5988445125285065	0.5218069897160336	0.7206120248814487	0.654783564574407	0.4856864986690448	0.3854904887953438	0.5892849771968144	0.38699862702280047	0.7382307428351566	0.5754537685464025	0.5638743409982522	0.44343921891395854	0.5915738595714185	0.28598152419883965	0.4669276821539008	0.32512167065950487	0.0	0.419409264548559	0.45620219734534995	0.5302129773566343	0.5033679034739691	0.47580798729543944	0.7037289616551895	0.4407584325296621	0.5694713241278475	0.5226824469928465	0.4308813833733901	0.5120836984271949	0.6701029464602293	0.5220936553019367	0.46693578102131567	0.5721276650841408	0.5988445125285065	0.6156841068418376	0.6658527173933176	0.6607682609105644	0.519587070061234	0.5001271520429422	0.42157353872565556	0.4348077343057479	0.466456600042736	0.5018464922525766	0.8267386898054607	0.6579912073431363	0.54389691960075	0.5429259200552676	0.4818998822292378	0.4318603191348718	0.36337646233207327	0.44204607101346727	0.6759342111419704	0.5705458975420052	0.7428580494626572	0.45433425857515913	0.44845528323641154	0.5283137890739155	0.5030475901121769	0.46992936753291703	0.7239648088631736	0.2947129373466952	0.48249434424044163	0.5908299486915853	0.7717499598493279	0.6703948399371138	0.41743372502688275	0.5011828407614919	0.6593466785297354	0.5844035682708437	0.6136423017501549	0.6306751361263954	0.6431000583905431	0.7752457516118454	0.5999883346394796	0.5388515943893485	0.6303952107308722	0.4302416315351048	0.671365867187237	0.585548923624478	0.6205581398338924	0.42332544794123755	0.7340593185458371	0.6233505995068974	0.6309595448238967	0.42831525232890866	0.43891046795623145	0.5100485736002645	0.5323610384765116	0.5988445125285065	0.5073394993905268	0.539770485847302	0.5320171351378755	0.5642539858495238	0.5587972713909062	0.3412737935040403
CM262	0.4489093694152164	0.6329866675775666	0.43550042122971433	0.5841766746312926	0.3351611617287564	0.42615176101706365	0.6602262345749272	0.36735668671143007	0.5629307720231176	0.5123081489392126	0.7120330550335061	0.5837540677061833	0.587623357475164	0.6534413494878399	0.5584480961155686	0.6552545700879081	0.5113075168360418	0.44607304028641315	0.44787834683634337	0.5349855228126293	0.6159524984674399	0.5669354826192239	0.6252369732672364	0.5515942215473936	0.520143087026754	0.6134831614780787	0.6139455000234044	0.5786966299357446	0.5644827448489277	0.4674041644476358	0.67703100013306	0.5792492815069462	0.46871289870959926	0.5446802533643004	0.5000440465365515	0.5819543285230688	0.5518775238915692	0.5378176361571515	0.5327190819697529	0.37269852491098504	0.5048729948863843	0.46671554573441487	0.5086981041805805	0.4639338983261282	0.31738048917563955	0.5794770638686343	0.5164993060463083	0.47545768344083517	0.5518925572905711	0.3064495320150092	0.38765037060099944	0.47274371984846086	0.3782115704334281	0.3666325184384588	0.4161705385007199	0.5405596620341983	0.3683237241751287	0.6800190706074544	0.6046262341742128	0.4134109413422052	0.33641154106721577	0.4790583773403463	0.43836162435995313	0.7660863818442852	0.5455253765402616	0.49170356893974587	0.3514734552666084	0.5322326383335093	0.4531613107623308	0.558351352075408	0.3813008633756408	0.419409264548559	0.0	0.45543661640410255	0.45035688889177333	0.5156959051537351	0.3258226448440529	0.6213128543725029	0.4808664948712898	0.5102950207704086	0.62971191253341	0.3075473407911517	0.42977779553331635	0.5553122852681643	0.5680470416620911	0.2839330114192697	0.5107686045127244	0.5405596620341983	0.5623019428152252	0.5652429619471906	0.5186799076081141	0.42014738879304725	0.3769080304789825	0.37744241801868156	0.46663898149111016	0.5518966511684803	0.5005956632255019	0.7379214209978273	0.5908800741884738	0.4688392503727553	0.4319697827071219	0.3951073630859182	0.46433106472573765	0.24492195008825268	0.3904298525233555	0.6584095702432982	0.5552130208449159	0.7054972738757376	0.546676315068705	0.28915128797840645	0.3799495472290357	0.3884778378485362	0.5325775793438781	0.8232821166436475	0.3485648478071131	0.4331281877877813	0.4549400279042907	0.6396691632050784	0.5503811025320723	0.30659669182067856	0.44061756426131776	0.582690520484908	0.4788492303640722	0.627831665718904	0.54542008870789	0.5563516617885514	0.7002064609886991	0.6113324148824886	0.4576468378983599	0.578389936726284	0.3966194749503597	0.6540062415851029	0.38753562054660107	0.566160741109464	0.45460213765256696	0.6330191860656116	0.4792547687704874	0.5258236935711393	0.4258128263167713	0.2833082676097207	0.3671818377849787	0.4919151026903929	0.5405596620341983	0.4359976080933799	0.5055307694790446	0.4959321377197795	0.5041258067921324	0.4999235394424993	0.42396792512496406
CM263	0.4110976229527878	0.5042090497184212	0.521819573169199	0.43288004189864593	0.21945336654768624	0.237188451370137	0.5796372428809097	0.486600101778484	0.44846886920529494	0.4083010000139943	0.6349680498260438	0.5003131612561279	0.5719751365761878	0.5730180647874704	0.3872931941038123	0.5659485125020549	0.5430303196333366	0.373798098642962	0.42556955696281795	0.46467803647612355	0.4755685820709759	0.5688356687390254	0.5207450622693499	0.54032921654608	0.5773791673432606	0.5774086638943113	0.5516148645617703	0.5908238282896867	0.4201820282193458	0.4551117011077556	0.5688217596072428	0.5056787781612401	0.4195572350284236	0.5169325676561499	0.49384818213375337	0.6383862059626421	0.5987160280901551	0.43712610208104646	0.5535275539860044	0.5377993094512576	0.5231375624655222	0.4436439318243827	0.4542544029913481	0.3165626779393516	0.43098617698169994	0.4252046835694923	0.5961150249868415	0.3335126339944832	0.4563541398665948	0.3817009635662597	0.48988440237584113	0.5122506927253854	0.39690488309030164	0.4070602735277053	0.37090248789534597	0.37261680669267994	0.5412280109279738	0.5630539143154597	0.4601021389371637	0.2272553033026744	0.494651968938779	0.4166894736652864	0.5288063218009952	0.7341006210224802	0.40390685326678705	0.3858097646134284	0.3146502109248932	0.43041749399600315	0.5111995212956657	0.40880735112156275	0.43728264020465935	0.45620219734534995	0.45543661640410255	0.0	0.36219313794570795	0.2494580307294786	0.3212599803985738	0.7777473799726167	0.3033297225229484	0.33184157657579166	0.5382933408950109	0.41697441067477403	0.33852102863000355	0.4335690907439564	0.4486632091612392	0.4132901641323205	0.3698989891962121	0.37261680669267994	0.41176439299255885	0.4172314420368169	0.5917112512008617	0.49941849651389025	0.43444568941807477	0.3808979568313085	0.4689110761460856	0.5042526340322407	0.23422954537130009	0.6702696411440461	0.42411591926533004	0.3949723497567535	0.3418184524376184	0.42470964619544144	0.4626871639624814	0.32801571512989053	0.36460567250385706	0.5400113373374351	0.4286191688986201	0.6700108143637814	0.4709745495791945	0.3930205538692211	0.2638745566467143	0.1566366422617507	0.5749819994048608	0.7698893682966285	0.38723065271076185	0.5336949058228215	0.2918580804530724	0.6291499168750757	0.4194848675329731	0.35889123081780866	0.28738763728246974	0.4572036595717394	0.45213136697639705	0.5579966957175841	0.37170492097373004	0.42838976762304964	0.6622824435820553	0.5046120769496659	0.4408399214877808	0.42498780892849675	0.3882204526431477	0.5112116087318458	0.31313771124674644	0.4482860833633516	0.5294133643425751	0.5378855926070685	0.43993251234807385	0.3233082694156338	0.27353316446886994	0.3770232808130084	0.272886640887966	0.5271760149882744	0.37261680669267994	0.4314634171751289	0.4341945412437228	0.39502226483626585	0.5689866992967622	0.3701224355025224	0.4475228929564194
CM264	0.4544541985353347	0.3578340407340651	0.5501012353064855	0.25734245599115013	0.3442286530326182	0.37214360658390566	0.5550775088467231	0.5832815731298947	0.2703719093611348	0.3373630084352365	0.5253407301632875	0.4103564004915684	0.550907251209258	0.548412512597983	0.2969660669735939	0.46224961330472675	0.42380735341303055	0.5222870454672902	0.45893132324272645	0.28255575128484134	0.3122556587477845	0.5813669258235559	0.5550042828787689	0.46705782682576696	0.4212237564449249	0.557291243953609	0.5305363892004659	0.5128169077824167	0.41341186520037676	0.5094001381887386	0.4902472748368165	0.4199047667615144	0.40088479549382805	0.436873521268831	0.32788232516002863	0.6463416216271333	0.6022824446440556	0.42289279021634796	0.48576953955141	0.5929051604452562	0.6086691488832979	0.48421867835615034	0.4592037618038981	0.4145505859728246	0.5249328939457802	0.36263780265740536	0.5039299182758546	0.3997959910230393	0.4698825510265842	0.4912669340727786	0.5248300755899604	0.4973701463492325	0.41316491013921436	0.47898049449921776	0.43002728685152164	0.23150272685569698	0.564563125536533	0.4269847541771066	0.342816617236704	0.3734385510074003	0.5492002624859826	0.4196897172669933	0.5666666420837762	0.7626207681850706	0.23199713907375308	0.3446580868422967	0.4198413999128751	0.25269348646602857	0.5749067267767125	0.5813162178525133	0.5709261548850442	0.5302129773566343	0.45035688889177333	0.36219313794570795	0.0	0.33690858073294905	0.35826535697635525	0.7549964542243602	0.3963402753589632	0.284443126518296	0.5090251838143016	0.46066793606242146	0.2805998247145132	0.417330643123448	0.4463220214413004	0.3618022847276329	0.18714190961543267	0.23150272685569698	0.2425259141945863	0.4088216308491322	0.4940851868153058	0.3462270287334372	0.45842854570504477	0.5245160982613183	0.5588878150302307	0.5090567543154586	0.23664976259541956	0.6972013115857554	0.4289474542227634	0.2843219840363672	0.3620757218400634	0.42169941775775344	0.5641190299616211	0.43171850244087695	0.5138139596084206	0.503620089679824	0.4839866678263193	0.5740755475891993	0.4992290043912697	0.4763299713895473	0.2554443058819601	0.2881687547838754	0.5650766313523758	0.713695155930571	0.5133702853315502	0.507081229033713	0.3403821802982139	0.5941471631692372	0.3994208480797115	0.5081347785168645	0.37718322271516996	0.5062646618264144	0.44368410809786396	0.38635947400279896	0.41672398217394924	0.45774738781974367	0.6346053009146296	0.48890312388662566	0.40099544277744653	0.24700737836140707	0.3666532250057661	0.5345112102921998	0.4053507302025204	0.3107326467965464	0.550965936447692	0.502741251609665	0.3377103593618402	0.27687097690830287	0.42972092446882504	0.5317106208906034	0.35074921683310334	0.5123983394219426	0.23150272685569698	0.3677951969526322	0.28168069385173033	0.3959493323006926	0.4676588832801555	0.4556717100424342	0.5639863271432465
CM265	0.4418713458189839	0.4838791436168816	0.5063458679257049	0.40872920060096707	0.3711726739986922	0.3184406053836252	0.5451852080403252	0.5397078973741698	0.4619790195341795	0.3856921466412216	0.6029733398101984	0.4778548609457424	0.5980826975619026	0.5873158832508766	0.42415951353026743	0.5170165959005658	0.526084708601535	0.4263624248615794	0.43462131141015337	0.45630437273065355	0.4531274936219107	0.5709916570651825	0.5220396974565593	0.49023648050220403	0.5619293188895877	0.5489355675220723	0.5533888176282131	0.5639085987709348	0.41939192912951184	0.4809463697374897	0.583531817777139	0.5468396936663261	0.4641773543479391	0.47920612881285407	0.47562255467319053	0.6415453527954382	0.595187217497978	0.4128261849448757	0.535433366778099	0.6089366963682777	0.521815939343571	0.47883927721254493	0.43391093482998744	0.4129351630460623	0.5414381985481035	0.48316647656534234	0.6090510290079075	0.38266858522243075	0.3986930749059232	0.464420311383788	0.528044116133478	0.47980580018138663	0.44281854402163645	0.505545084179032	0.36868788578172396	0.3851664694714857	0.5865272798358426	0.5443564346811509	0.47422275424956095	0.357158500756588	0.5253773571657809	0.48169895896909426	0.5574118509996716	0.7075449834426887	0.4263288385246163	0.45122091279850607	0.38261247518762026	0.4434216834672443	0.5794048052719272	0.47312745068569045	0.5083089129873641	0.5033679034739691	0.5156959051537351	0.2494580307294786	0.33690858073294905	0.0	0.354414597066129	0.7932120872318965	0.4491852365161244	0.4118297044429915	0.5367986849045753	0.5223526676316224	0.32646544787623294	0.4461385404550464	0.4149872181409148	0.3754855899813236	0.3819141885512944	0.3851664694714857	0.3881407329812892	0.4215383915102261	0.585383175892738	0.4833072738773885	0.498137947923227	0.4909453138588662	0.5316459341860429	0.5052059670528244	0.21370873819779007	0.6877867206394298	0.4095290865662118	0.3690238057692348	0.39676324815939407	0.4464810286711701	0.5261428362039192	0.455201928096021	0.4905235197412661	0.5953196975560447	0.4763876313381226	0.6566463456210003	0.46816142163326424	0.47485781541658934	0.3409506109123592	0.32414246280838904	0.545051834605968	0.7453502642164115	0.46795729117298673	0.5034025545385499	0.37140757449708045	0.6146202854077903	0.4325936574793427	0.46856432373568946	0.40377491085228834	0.4697958453935708	0.4787950880740237	0.4391181548835516	0.38325099235640436	0.40468937824599494	0.6490705735897881	0.5264041947583978	0.44775584650529415	0.4005008763626063	0.39810832118857253	0.6182135956970876	0.42513551412962813	0.4616082667569184	0.5307820137177911	0.5200778177187393	0.45178413433860926	0.2943517682228506	0.278216803761226	0.4884204366074622	0.376703801301168	0.5077169253445382	0.3851664694714857	0.4126506275031978	0.4557781536431253	0.5157670028798952	0.5543272009329835	0.38127964415746185	0.5183557334034801
CM266	0.4858104133957417	0.5015768889564639	0.5463226864702155	0.42242548508230626	0.1647729299256872	0.2965895692106289	0.5709919400635102	0.48092254567066656	0.4455048129295341	0.42835186592186214	0.6646762665002802	0.4248936404850151	0.6001722626347752	0.5588821546197817	0.40921607320702075	0.549886001918733	0.5102507343552968	0.39185792363356464	0.4333074955724312	0.3711441431119494	0.4726674151904815	0.5911505095457732	0.5409646517059047	0.40434204093695014	0.5210637240251343	0.5702206920578481	0.5301500693933492	0.6151746875509304	0.4839283855342381	0.47571755405867955	0.5666364570375766	0.4914198380737165	0.3507698727432931	0.45089854056322964	0.49147856585798644	0.6351344100773829	0.5733981217738657	0.3980164363154009	0.5212014384004979	0.4989356198435035	0.5344722651347118	0.3207484951304308	0.45937191080050827	0.3631272266241641	0.44726717811577493	0.42714977703657614	0.5542489138974744	0.3546988495590449	0.43498810850395864	0.3003376835458141	0.49069022775936755	0.43587183951281516	0.37110059774838744	0.4091487251618865	0.3998246006161412	0.3691461081807758	0.4403633014083083	0.5606367183409019	0.45711541133119626	0.28658909428920987	0.3988149148768854	0.32689777127674835	0.47017979446294744	0.7019995648992696	0.38089966828195143	0.3848611587220155	0.35873009794684324	0.3577123378416082	0.48941305359588533	0.4549205299553469	0.4267497418977604	0.47580798729543944	0.3258226448440529	0.3212599803985738	0.35826535697635525	0.354414597066129	0.0	0.6937751665539303	0.3482694461255493	0.3707700713904762	0.540468268615102	0.36454363766232317	0.2920592748403587	0.4225721721957742	0.44388538734205046	0.3113851567728236	0.36654708748754866	0.3691461081807758	0.4087036198812863	0.4327957911819785	0.5144672825157219	0.4450263846383144	0.4247444142648623	0.36920501310313525	0.5286540504654309	0.525379697867648	0.3641080137462857	0.6611768351910422	0.456112100829674	0.35677310288542147	0.298440200903588	0.42114303783182383	0.48685980233883125	0.29599325582659824	0.3856411179978757	0.6137195157569698	0.46817490199598055	0.5956206376012828	0.4557232627645673	0.3217619282855465	0.17725165677042973	0.23913116789901612	0.5819152374532623	0.7688381968834682	0.4412563516487055	0.5261604542617548	0.32442130071452363	0.6546760254182885	0.40764998351592724	0.3884777168037606	0.3680378150450859	0.4574176158232368	0.32512993375134797	0.4981074968753984	0.41386487380180453	0.43494399510071746	0.6536876909954273	0.5887533403935863	0.32993692014006676	0.4144527414818868	0.5050490942001366	0.5838940620815702	0.3841516390841422	0.4453611329360587	0.5860265702376162	0.5281610949939419	0.4372590847873306	0.3523654231268874	0.35169796502569806	0.41517294813366795	0.21166752063202207	0.4710512288800706	0.3691461081807758	0.5040584386684687	0.326417694220616	0.43152925027182415	0.5016187187768071	0.389295858269506	0.4753416223625644
