	CM009	CM021	CM025	CM039	CM086	CM110	CM118	CM176	CM179	CM181	CM182	CM183	CM184	CM198	CM199	CM213	CM219	CM222	CM229	CM230	CM246	CM253	CM257	CM259	CM260	CM261	CM262	CM271	CM293	CM362	CM372	CM383	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM452	CM469	CM471	CM535	CM538	CM540	CM557
CM437	0.5583173996175909	0.559748427672956	0.5229357798165137	0.5434782608695652	0.5897887323943662	0.6	0.5851528384279476	0.5365853658536586	0.5860979462875198	0.47103274559193953	0.5299760191846523	0.4937655860349127	0.505175983436853	0.5769230769230769	0.5923076923076923	0.515625	0.5165745856353591	0.4830287206266319	0.532033426183844	0.4920212765957447	0.509594882729211	0.5303867403314917	0.48086124401913877	0.4740566037735849	0.5083682008368201	0.5524475524475524	0.5448430493273543	0.5157068062827225	0.5366379310344828	0.7305555555555555	0.5084337349397591	0.5460674157303371	0.3850746268656716	0.0	0.3629032258064516	0.46504559270516715	0.44871794871794873	0.40641711229946526	0.4604651162790698	0.42289719626168226	0.5116279069767442	0.5	0.5097493036211699	0.5281173594132029	0.5726495726495726	0.5817223198594025
CM438	0.5337078651685393	0.5535353535353535	0.561965811965812	0.543778801843318	0.561525129982669	0.5841584158415841	0.5866388308977035	0.5237226277372263	0.5585023400936038	0.463768115942029	0.5	0.5105882352941177	0.4766734279918864	0.5816326530612245	0.5749063670411985	0.491183879093199	0.537467700258398	0.46733668341708545	0.5093833780160858	0.5025125628140703	0.451063829787234	0.5390625	0.4665127020785219	0.47404063205417607	0.5040322580645161	0.5458612975391499	0.5543710021321961	0.563855421686747	0.5341614906832298	0.766497461928934	0.4716981132075472	0.48769574944071586	0.4166666666666667	0.3629032258064516	0.0	0.4610951008645533	0.45365853658536587	0.452970297029703	0.42954545454545456	0.43207126948775054	0.516629711751663	0.4868421052631579	0.5196850393700787	0.5325581395348837	0.5904255319148937	0.5203539823008849
CM439	0.6142857142857143	0.6339285714285714	0.5950617283950618	0.6356589147286822	0.6429906542056075	0.6422222222222222	0.6421800947867299	0.623046875	0.6752827140549273	0.5014084507042254	0.5459459459459459	0.5223463687150838	0.5842450765864332	0.62877030162413	0.6425619834710744	0.5179640718562875	0.5192307692307693	0.5333333333333333	0.5650793650793651	0.5313432835820896	0.5753424657534246	0.5352564102564102	0.5454545454545454	0.5295629820051414	0.5695067264573991	0.596401028277635	0.5965770171149144	0.5486725663716814	0.6178489702517163	0.7181208053691275	0.5415549597855228	0.57	0.40955631399317405	0.46504559270516715	0.4610951008645533	0.0	0.5154061624649859	0.45857988165680474	0.5251256281407035	0.5185185185185185	0.5839598997493735	0.5462962962962963	0.535031847133758	0.6167979002624672	0.5460750853242321	0.6444444444444445
CM441	0.5784671532846716	0.5289256198347108	0.5199115044247787	0.5887640449438202	0.5559440559440559	0.5665322580645161	0.5949895615866388	0.5229357798165137	0.5780525502318392	0.4585365853658537	0.47368421052631576	0.45454545454545453	0.46611909650924027	0.5329087048832272	0.5525812619502868	0.5416666666666666	0.5402597402597402	0.5110565110565111	0.5699481865284974	0.5310173697270472	0.5461847389558233	0.5026881720430108	0.48623853211009177	0.45161290322580644	0.49079754601226994	0.5011600928074246	0.5219298245614035	0.5088161209068011	0.5084745762711864	0.7382198952879581	0.4519230769230769	0.4966442953020134	0.46612466124661245	0.44871794871794873	0.45365853658536587	0.5154061624649859	0.0	0.3953488372093023	0.3986013986013986	0.43400447427293065	0.45348837209302323	0.5130208333333334	0.5340314136125655	0.5586206896551724	0.5860215053763441	0.5274336283185841
CM443	0.5845588235294118	0.5505154639175258	0.5135135135135135	0.5963718820861678	0.5462633451957295	0.570264765784114	0.559652928416486	0.5286506469500925	0.5743348982785602	0.4463840399002494	0.4733009708737864	0.43037974683544306	0.4625	0.5458422174840085	0.558766859344894	0.49743589743589745	0.5673575129533679	0.5186104218362283	0.5822454308093995	0.5497512437810945	0.5227272727272727	0.5386666666666666	0.47183098591549294	0.4363207547169811	0.4620253164556962	0.5389908256880734	0.5416666666666666	0.5314861460957179	0.5368421052631579	0.728494623655914	0.4587378640776699	0.489749430523918	0.4265536723163842	0.40641711229946526	0.452970297029703	0.45857988165680474	0.3953488372093023	0.0	0.41217798594847777	0.4078341013824885	0.4779582366589327	0.5132275132275133	0.5306666666666666	0.5793103448275863	0.613941018766756	0.5303571428571429
CM444	0.5333333333333333	0.498046875	0.49064449064449067	0.5609243697478992	0.5008488964346349	0.5482041587901701	0.5686274509803921	0.44964028776978415	0.5038284839203675	0.4013921113689095	0.44170403587443946	0.43735763097949887	0.398406374501992	0.504	0.5118829981718465	0.5011494252873563	0.5435294117647059	0.482837528604119	0.5737704918032787	0.5316742081447964	0.48936170212765956	0.4914004914004914	0.42417582417582417	0.39072847682119205	0.40040241448692154	0.45154185022026433	0.46750524109014674	0.4906976744186046	0.4563894523326572	0.7551963048498845	0.43526785714285715	0.44562899786780386	0.48048780487804876	0.4604651162790698	0.42954545454545456	0.5251256281407035	0.3986013986013986	0.41217798594847777	0.0	0.36853448275862066	0.44396551724137934	0.5496535796766744	0.5550351288056206	0.5384615384615384	0.5985576923076923	0.4777397260273973
CM452	0.5462328767123288	0.5047801147227533	0.4887525562372188	0.569672131147541	0.48903878583473864	0.5616942909760589	0.562862669245648	0.4649122807017544	0.5045317220543807	0.45374449339207046	0.4608695652173913	0.4737991266375546	0.4166666666666667	0.5421455938697318	0.5336879432624113	0.5352422907488987	0.5537757437070938	0.5077262693156733	0.5635103926096998	0.5190156599552572	0.4962121212121212	0.5519630484988453	0.4631578947368421	0.4279661016949153	0.43410852713178294	0.4926315789473684	0.4939271255060729	0.4988662131519274	0.4823529411764706	0.7595505617977528	0.437636761487965	0.4949290060851927	0.5	0.42289719626168226	0.43207126948775054	0.5185185185185185	0.43400447427293065	0.4078341013824885	0.36853448275862066	0.0	0.44936708860759494	0.5431818181818182	0.5616438356164384	0.553941908713693	0.6267281105990783	0.47377326565143824
CM469	0.5490196078431373	0.5295275590551181	0.5084745762711864	0.5741935483870968	0.5357142857142857	0.6133828996282528	0.6198830409356725	0.5079928952042628	0.5397553516819572	0.4875283446712018	0.49776785714285715	0.5011286681715575	0.4785992217898833	0.5303643724696356	0.5547445255474452	0.555045871559633	0.5222772277227723	0.47743467933491684	0.5251256281407035	0.528169014084507	0.5431861804222649	0.4742268041237113	0.527542372881356	0.48283261802575106	0.49317738791423	0.44874715261959	0.45869565217391306	0.4594594594594595	0.4038876889848812	0.7451456310679612	0.47757847533632286	0.5052854122621564	0.5233415233415234	0.5116279069767442	0.516629711751663	0.5839598997493735	0.45348837209302323	0.4779582366589327	0.44396551724137934	0.44936708860759494	0.0	0.45408163265306123	0.4625322997416021	0.4604651162790698	0.5428571428571428	0.5025906735751295
CM471	0.6206896551724138	0.6165254237288136	0.5747663551401869	0.5026315789473684	0.6229802513464991	0.6556701030927835	0.6445916114790287	0.5871212121212122	0.6462264150943396	0.5566750629722922	0.5912408759124088	0.5569620253164557	0.5726141078838174	0.610989010989011	0.6259842519685039	0.4943820224719101	0.44272445820433437	0.4591549295774648	0.444794952681388	0.5070028011204482	0.5480349344978166	0.5178571428571429	0.569047619047619	0.5744186046511628	0.5854166666666667	0.5577395577395577	0.5563380281690141	0.547683923705722	0.5407239819004525	0.7335329341317365	0.5696821515892421	0.5677570093457944	0.5	0.5	0.4868421052631579	0.5462962962962963	0.5130208333333334	0.5132275132275133	0.5496535796766744	0.5431818181818182	0.45408163265306123	0.0	0.40445859872611467	0.4134078212290503	0.4222972972972973	0.6294326241134752
CM535	0.6179337231968811	0.6043478260869565	0.580568720379147	0.5618556701030928	0.6427289048473968	0.6837782340862423	0.6418918918918919	0.615819209039548	0.6614173228346457	0.5626598465473146	0.5764411027568922	0.5629820051413882	0.5954356846473029	0.6076233183856502	0.6341948310139165	0.5576923076923077	0.4380952380952381	0.4463768115942029	0.46006389776357826	0.48695652173913045	0.5782608695652174	0.48757763975155277	0.5783132530120482	0.5768321513002365	0.5966386554621849	0.5268542199488491	0.5339805825242718	0.504297994269341	0.535796766743649	0.7244582043343654	0.5505050505050505	0.5563549160671463	0.5149700598802395	0.5097493036211699	0.5196850393700787	0.535031847133758	0.5340314136125655	0.5306666666666666	0.5550351288056206	0.5616438356164384	0.4625322997416021	0.40445859872611467	0.0	0.4265536723163842	0.39436619718309857	0.6220614828209765
CM538	0.60431654676259	0.6098039215686275	0.5859872611464968	0.5294117647058824	0.6074450084602369	0.6815642458100558	0.6546184738955824	0.5880281690140845	0.6168929110105581	0.5801354401805869	0.5920177383592018	0.583710407239819	0.5609284332688588	0.6101010101010101	0.6165137614678899	0.5560975609756098	0.5211640211640212	0.48872180451127817	0.48342541436464087	0.5201005025125628	0.537525354969574	0.5343915343915344	0.5870967741935483	0.5796178343949044	0.581081081081081	0.5353075170842825	0.544468546637744	0.5456790123456791	0.5426195426195426	0.7526041666666666	0.5912087912087912	0.5361050328227571	0.5710659898477157	0.5281173594132029	0.5325581395348837	0.6167979002624672	0.5586206896551724	0.5793103448275863	0.5384615384615384	0.553941908713693	0.4604651162790698	0.4134078212290503	0.4265536723163842	0.0	0.44807121661721067	0.5972927241962775
CM540	0.6867704280155642	0.6753812636165577	0.6286407766990292	0.5322128851540616	0.6824817518248175	0.7112526539278131	0.7038724373576309	0.6596558317399618	0.7068145800316957	0.6178010471204188	0.6307692307692307	0.618421052631579	0.6377118644067796	0.6380510440835266	0.670061099796334	0.5601173020527859	0.49836065573770494	0.5059523809523809	0.5016722408026756	0.5121951219512195	0.6283185840707964	0.5664556962025317	0.61	0.6112469437652812	0.6481876332622601	0.5958549222797928	0.6063569682151589	0.5895953757225434	0.6143187066974596	0.7357859531772575	0.6224489795918368	0.6180048661800487	0.5607476635514018	0.5726495726495726	0.5904255319148937	0.5460750853242321	0.5860215053763441	0.613941018766756	0.5985576923076923	0.6267281105990783	0.5428571428571428	0.4222972972972973	0.39436619718309857	0.44807121661721067	0.0	0.6617647058823529
CM557	0.5401785714285714	0.5281803542673108	0.5212224108658744	0.6212624584717608	0.4633781763826607	0.58887171561051	0.6242138364779874	0.46259541984732827	0.47554347826086957	0.5291005291005291	0.5517241379310345	0.5697074010327022	0.4888535031847134	0.5937007874015748	0.5686567164179105	0.5843694493783304	0.6332737030411449	0.5874125874125874	0.6365280289330922	0.5921985815602837	0.5112540192926045	0.6324324324324324	0.5214408233276158	0.505982905982906	0.505564387917329	0.5723905723905723	0.5686274509803921	0.5971731448763251	0.5	0.806282722513089	0.4756756756756757	0.5505804311774462	0.6036363636363636	0.5817223198594025	0.5203539823008849	0.6444444444444445	0.5274336283185841	0.5303571428571429	0.4777397260273973	0.47377326565143824	0.5025906735751295	0.6294326241134752	0.6220614828209765	0.5972927241962775	0.6617647058823529	0.0
