	CM009	CM021	CM025	CM039	CM086	CM110	CM118	CM176	CM179	CM181	CM182	CM183	CM184	CM198	CM199	CM213	CM219	CM222	CM229	CM230	CM246	CM253	CM257	CM259	CM260	CM261	CM262	CM271	CM293	CM362	CM372	CM383	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM452	CM469	CM471	CM535	CM538	CM540	CM557
CM436	0.09873732714971457	0.12823424867768204	0.11929250804167171	0.1914106226836175	0.16486251062343388	0.20659233474387767	0.19853356773917172	0.10707851153382093	0.12160088176569027	0.10168915531737813	0.09867194465007273	0.10931730897420981	0.10397813375736788	0.14956676006345135	0.1512901171204289	0.12923769804391516	0.13142345010754275	0.18021414754069384	0.162440513692864	0.2054335566624176	0.08576804578486347	0.15113435952804916	0.07268314293043858	0.05665888357667514	0.06749909307718058	0.16804227538537655	0.1404504731912033	0.12375577241178903	0.16766719671263186	0.21509780629850192	0.1023588752182147	0.19023976670995513	0.0	0.025345893628151313	0.06083969433473203	0.03806639187785637	0.0734152918369374	0.05196412008344521	0.07989021673704295	0.07927539467630859	0.12283188458602061	0.10317775527526442	0.1460865187132565	0.17404452957137284	0.16686715177428493	0.17362780780572518
CM437	0.08753049718584291	0.11309449906502961	0.10400450043841424	0.1853642615142646	0.15830809560914572	0.2034484596609538	0.19503253631483836	0.09744987292038232	0.11063973429190356	0.09487654944405277	0.08688331428648326	0.098582555362813	0.08940178023775376	0.14253063735778326	0.14356711305129663	0.12608351337596255	0.11737635974669607	0.16521985152805146	0.1462826584311833	0.1915976193845972	0.07205105732683614	0.1334655575875364	0.05847785139074716	0.04849157798154499	0.05928148429821393	0.15047964996259616	0.1227469962704069	0.10577522565335933	0.14995680390395152	0.20649881261830164	0.08477252258650184	0.18059502888938	0.025345893628151313	0.0	0.043913244419932274	0.03194248854462845	0.06007461139607319	0.04391284085857987	0.06380675430889479	0.06351405658029935	0.10728544739717537	0.08816650946704879	0.13038215272441508	0.16002220825104158	0.152374457855613	0.16411737244905528
CM438	0.06666239772779717	0.08942648532386646	0.08088631797785088	0.1599908073683072	0.14308418606178236	0.18783310260847794	0.1979828504035021	0.08498208480506167	0.09891933457993932	0.08319420878087123	0.07968230854061288	0.08530592981286435	0.07348928557083761	0.13203813252055596	0.13169834124672036	0.10436559793409812	0.09974201915622143	0.13700941157724203	0.12306132805436427	0.1654711667957787	0.0548165896285721	0.10970598666959126	0.04811561094708394	0.06602945631282738	0.05227439473844451	0.12535797768816348	0.09847093734227719	0.08324105559367385	0.12260568173280768	0.18950113506952096	0.06373239217941541	0.1572293302505525	0.06083969433473203	0.043913244419932274	0.0	0.03823195587656521	0.050402687408449956	0.052495910864467775	0.06332812746284389	0.060067852231703	0.08207297530398912	0.07704526942089909	0.1046557874040439	0.1321087797214579	0.1252341465389523	0.13744419276630632
CM439	0.08161239745466495	0.11077484526480208	0.10433084561634264	0.1780266396514358	0.14575472900745576	0.1890564521938282	0.18415084213511312	0.09525731734330639	0.10881719008707477	0.08613835685508092	0.08892378831309845	0.09284625689507142	0.0868382944423377	0.1385852109320858	0.13981001578126728	0.11563795141742782	0.11343517342451215	0.15903798811169798	0.1454691878025357	0.18694263157790655	0.0668101021489596	0.1300720673805417	0.05318327088936349	0.050662858986462965	0.05432994695936058	0.1495826013400843	0.12387421447830574	0.10933086449642285	0.14807013040996211	0.20049396484288767	0.07687677024152728	0.16991552207736402	0.03806639187785637	0.03194248854462845	0.03823195587656521	0.0	0.05543773001470539	0.037386943245336306	0.06693942747334591	0.06705118684235827	0.10740153635307144	0.09716111960589047	0.1317610504479119	0.16167541929409077	0.15329444752048138	0.1551993140596344
CM441	0.07118048825159992	0.07001823399179107	0.06261761288838283	0.16823481268467888	0.12715805100178038	0.1833573630092937	0.18493344129912084	0.06842688897938193	0.0832807650272012	0.06095330811521536	0.061157484303104526	0.05944217710936919	0.05414666177602049	0.11241325787163947	0.10916530405616022	0.11292604037162488	0.1024130151528353	0.13511910275431688	0.1344535877352691	0.16535380716903286	0.052686947095824395	0.10898960965040126	0.03257903187800096	0.04435136430612804	0.03147255524949065	0.12334437452324039	0.09892364688664428	0.08495130112139382	0.12206762783102229	0.19720617371650356	0.05893263927473088	0.14931493158918094	0.0734152918369374	0.06007461139607319	0.050402687408449956	0.05543773001470539	0.0	0.04041662876783027	0.05247953533648891	0.04194468087156456	0.08033965068124566	0.08766888022159505	0.11035085718044689	0.14548588793534875	0.1397770846582757	0.12549942406012457
CM443	0.07965467414482498	0.09438107874222172	0.09012121199677507	0.17780835193228983	0.13177600666167383	0.18776982461868036	0.17835842769724908	0.0834011224861403	0.09556538365588105	0.06943259458445097	0.08219971360585902	0.07556641171046885	0.07232754822936382	0.12183310181789112	0.12178666317278485	0.12053566097416071	0.11685607059931866	0.15591452115517757	0.14963599242080194	0.18165086521636936	0.06310404770452965	0.12280782440390012	0.04736044627355727	0.03919538527365482	0.0423999542807412	0.13842677601098521	0.11484645828147681	0.10126077168312302	0.13841930651823292	0.20171205893045163	0.07104965280847512	0.16205518009032044	0.05196412008344521	0.04391284085857987	0.052495910864467775	0.037386943245336306	0.04041662876783027	0.0	0.0505764413189497	0.047525146009263726	0.10015118171386898	0.10334751013037226	0.13025841212120326	0.16171072471503817	0.15529525139395225	0.14420228841612254
CM444	0.0773490040915878	0.07648180727706523	0.06658656770834925	0.17339827508427486	0.14265242234068765	0.19436272716432212	0.1896710918402332	0.08986275415505603	0.09160813828935285	0.08463569756564293	0.09437318515760142	0.07955725477927399	0.06455974419520237	0.11909564709524818	0.11937804517754487	0.1382729760782515	0.12195150311346632	0.14347186339694237	0.14383255349147409	0.1662648922918055	0.0769305861061035	0.09618071325794081	0.06383749297124204	0.061694498344151576	0.06132994115747245	0.10676151866075709	0.08315592043700418	0.07703310252153156	0.10786451866715863	0.19038602259778348	0.05559623714146965	0.16071631435968817	0.07989021673704295	0.06380675430889479	0.06332812746284389	0.06693942747334591	0.05247953533648891	0.0505764413189497	0.0	0.02354976662330738	0.06456073145665095	0.09787570162696448	0.10114880080672548	0.13284780192470858	0.13484280860230455	0.13875309821400297
CM452	0.06824030679646051	0.07031099887318018	0.05973775105669071	0.16488186323601506	0.13880480726834368	0.19066115085377547	0.18273621504085089	0.08479306384027338	0.08984923217069159	0.08043729012791946	0.08862804614896956	0.07402166871166241	0.05823803608510424	0.119209130446529	0.11824953959263614	0.1304034770574246	0.12108071011862523	0.13732225750065438	0.14232428274082087	0.16264490625689645	0.07233496901317196	0.10100874339217779	0.05893704326938251	0.05738143073747332	0.056204060623591984	0.11166933799123498	0.08813902505946865	0.07952578134196336	0.11032180805994729	0.1939297549389162	0.05847471710437685	0.15368794937632752	0.07927539467630859	0.06351405658029935	0.060067852231703	0.06705118684235827	0.04194468087156456	0.047525146009263726	0.02354976662330738	0.0	0.0674681042949994	0.09476408389857978	0.09876431966597228	0.13415669476461767	0.13232477784243718	0.12900707382000826
CM469	0.08532016114546963	0.07391088110333234	0.061387489831687576	0.1534924525834504	0.15407948341999975	0.2112454824107588	0.21993837756985213	0.10433601847849598	0.10276783151297264	0.10550650166622116	0.11123078439661542	0.09953216168470505	0.08041640771024823	0.12329994359794533	0.12301295691771527	0.15301479429892553	0.1292941406077587	0.14152623295873348	0.12906578782569142	0.14889786543537542	0.09704310262184337	0.09724227849794574	0.0882455923015137	0.10024595655909947	0.08492332327010867	0.09654510357312125	0.07616499551592792	0.06203492998939251	0.0775847503500588	0.1771440414400598	0.06744226353369734	0.16843488920684335	0.12283188458602061	0.10728544739717537	0.08207297530398912	0.10740153635307144	0.08033965068124566	0.10015118171386898	0.06456073145665095	0.0674681042949994	0.0	0.0740251931364948	0.059076294275477434	0.08487750929587855	0.09433686050862339	0.1347591247166992
CM471	0.09926403454271233	0.0920716855812646	0.08543624060835553	0.143205222070109	0.15212093206076385	0.23912640577268135	0.24893119619445767	0.08533274866683954	0.09624189685577125	0.09496596200123081	0.08106706957072306	0.08955594618849343	0.0851790084748163	0.12756992399413897	0.12701287734521516	0.11451241099408041	0.09052127643687227	0.12575615537411233	0.08755197942127504	0.14524293416652323	0.06646774678605397	0.09683144372995427	0.08488132503881798	0.09641432288346334	0.08902809975214218	0.10480136339259498	0.0770658234411822	0.06302414341166006	0.09698183818233877	0.18386660720336048	0.1001741356983443	0.16922377910487207	0.10317775527526442	0.08816650946704879	0.07704526942089909	0.09716111960589047	0.08766888022159505	0.10334751013037226	0.09787570162696448	0.09476408389857978	0.0740251931364948	0.0	0.058756639555214686	0.08420125697794802	0.07525679509636211	0.1365282369254678
CM535	0.10610963473431351	0.08846413933369304	0.08071590043124793	0.13791292750449471	0.14857385084492097	0.24873994007099032	0.2540141479484383	0.09168576159384913	0.0812323528208737	0.10415318438696748	0.10858387485532141	0.09314992634321641	0.08501592100480719	0.11465483730490852	0.11722911094248084	0.1356371027228286	0.10079110967457272	0.11345666595309142	0.0910612503559137	0.13031317301657028	0.09439316125538257	0.07104322142376482	0.11520147029765092	0.12901776305946036	0.11472539446440623	0.07930813721554351	0.05409472890839527	0.057084722937077045	0.070346027483913	0.18059058119378518	0.09906052248863709	0.17205119732959556	0.1460865187132565	0.13038215272441508	0.1046557874040439	0.1317610504479119	0.11035085718044689	0.13025841212120326	0.10114880080672548	0.09876431966597228	0.059076294275477434	0.058756639555214686	0.0	0.05861251107726101	0.05576816641066572	0.12974675418297016
CM538	0.12814192439250538	0.11656947895637117	0.11579069160254869	0.0985652454797137	0.13183833411485338	0.26397400017418815	0.2697884767964141	0.12982639089767867	0.11134267547217161	0.14175087385193852	0.14626934897612417	0.13164001855224558	0.12258854502353617	0.12940685169889204	0.13290536826073163	0.12682667314246124	0.10048668809409479	0.11742675265829239	0.09432769013405894	0.11795406640651844	0.1249859588873468	0.07484046767986316	0.14866538794167372	0.16335874529927089	0.14850177158315317	0.07345401805052976	0.07798050488256064	0.09615262731898026	0.07946788407190994	0.20198455268503523	0.1213182706733175	0.18647570171095113	0.17404452957137284	0.16002220825104158	0.1321087797214579	0.16167541929409077	0.14548588793534875	0.16171072471503817	0.13284780192470858	0.13415669476461767	0.08487750929587855	0.08420125697794802	0.05861251107726101	0.0	0.03473712287898393	0.11419484902110794
CM540	0.13326822194430807	0.12481590252738549	0.12099744513144904	0.11857860125206487	0.14390027221693116	0.27617028248146674	0.2839012747014373	0.12364089845021548	0.11454016579582874	0.1347083260071334	0.13767270670377313	0.1264044318086816	0.11774066804825724	0.14052205726653239	0.14446162497509277	0.12307122536105386	0.09379104110548936	0.11356304062161189	0.08349523780567533	0.12961162406730642	0.11849380517753152	0.07491619202340931	0.1403564431002363	0.15545023658302728	0.14186754953174488	0.08287362221072196	0.07605452918544936	0.09248411895844502	0.08929128413904314	0.21076498207376218	0.13090262218225884	0.20091761638189756	0.16686715177428493	0.152374457855613	0.1252341465389523	0.15329444752048138	0.1397770846582757	0.15529525139395225	0.13484280860230455	0.13232477784243718	0.09433686050862339	0.07525679509636211	0.05576816641066572	0.03473712287898393	0.0	0.12738523984118771
CM557	0.13093959620813894	0.09973095958223764	0.12102545458097769	0.09127745187618701	0.04536688217121064	0.20133026208787685	0.21313775989977693	0.1255893694443519	0.10954045726077544	0.11743227411281298	0.12748966144313523	0.1138207372060203	0.1163235790423846	0.1006084776863453	0.09296891762124258	0.09077593584036579	0.09323325236129566	0.09478577210168539	0.10914303417483401	0.09324227546389546	0.11815914877790674	0.10410603833511833	0.13535378081732685	0.1529914973626729	0.13615266071983628	0.09353099218696112	0.11371781478577256	0.14023543398065383	0.09199085671277249	0.20402774815922306	0.10654286294809387	0.14213833411632165	0.17362780780572518	0.16411737244905528	0.13744419276630632	0.1551993140596344	0.12549942406012457	0.14420228841612254	0.13875309821400297	0.12900707382000826	0.1347591247166992	0.1365282369254678	0.12974675418297016	0.11419484902110794	0.12738523984118771	0.0
