	CM009	CM021	CM025	CM039	CM086	CM110	CM118	CM176	CM179	CM181	CM182	CM183	CM184	CM198	CM199	CM213	CM219	CM222	CM229	CM230	CM246	CM253	CM257	CM259	CM260	CM261	CM262	CM271	CM293	CM362	CM372	CM383	CM436	CM437	CM438	CM439	CM441	CM443	CM444	CM452	CM469	CM471	CM535	CM538	CM540	CM557
CM436	0.29839112621165187	0.3527780553612471	0.33688917757569703	0.457279904067153	0.3392125512141501	0.4520335764964525	0.4814629759168582	0.2823023883281703	0.3093084840611572	0.24320475667033076	0.25587089037673627	0.2676376536424503	0.27188468072349353	0.3670180873388628	0.37496252623163784	0.2820275806935145	0.25149895073448586	0.3246227640651544	0.3237483761367043	0.3734885580093934	0.2497751573898271	0.35182871989607273	0.21472469271509942	0.19226541421005297	0.20523133806335564	0.3769361446987109	0.3416608374138103	0.3254471869691216	0.3914509843109823	0.7091036274607775	0.28567502748076345	0.46245128410112923	0.0	0.09038672928949736	0.15921355051463976	0.1208903767362846	0.21594883581492955	0.18951733786349556	0.24740181872689118	0.2460527630658539	0.32502248426101726	0.25304786649345457	0.3464824622764065	0.3973218746877186	0.3816328570000999	0.35769961027280905
CM437	0.2842510242830019	0.3280953332667133	0.3079594284001199	0.4462875986809234	0.32782052563205755	0.4509843109823124	0.47024582792045566	0.27942939942040573	0.2985909863095833	0.2408064354951534	0.24597781552912962	0.248376136704307	0.24542820025981812	0.36262116518437093	0.3695912860997302	0.2775057459778155	0.2435545118417108	0.3124812631158189	0.3111821724792645	0.35732487258918755	0.23301189167582692	0.3267962426301589	0.19403917257919456	0.18999200559608273	0.19743679424402918	0.34875587089037674	0.315728989707205	0.29504346957130007	0.36481962626161685	0.6962626161686819	0.2498501049265514	0.44808633956230637	0.09038672928949736	0.0	0.12398820825422205	0.10882382332367344	0.19306485460177875	0.17023083841311082	0.21464974517837515	0.21242630158888778	0.30238832817028083	0.2379084640751474	0.32252423303687416	0.37638652942939943	0.3635205356250625	0.3392125512141501
CM438	0.2674627760567603	0.29269511342060556	0.2860247826521435	0.4161337064055161	0.30563605476166683	0.42527730588587986	0.47659138602977913	0.27535724992505245	0.2947936444488858	0.23426101728789847	0.23388627960427702	0.24722694114120117	0.23031378035375238	0.36909163585490157	0.3650694513840312	0.2527480763465574	0.2189717197961427	0.27463275707005097	0.2745827920455681	0.32337363845308287	0.20265813930248827	0.2932946937143999	0.1867442790046967	0.207454781652843	0.19883581492954933	0.319326471469971	0.28992205456180675	0.2881233136804237	0.3263715399220546	0.6823973218746877	0.21852203457579694	0.40714000199860095	0.15921355051463976	0.12398820825422205	0.0	0.11581892675127411	0.17894973518537025	0.18219746177675628	0.19811132207454782	0.19411412011591886	0.28037873488558007	0.23705905865893875	0.2880483661436994	0.34780653542520235	0.3311931647846507	0.3024882582192465
CM439	0.28517537723593483	0.3277455780953333	0.32040071949635257	0.45063455581093237	0.30848406115718996	0.4367692615169381	0.46804736684320974	0.28942240431697813	0.30953332667133004	0.23558509043669432	0.2520985310282802	0.24647746577395824	0.25769461377036074	0.3708154291995603	0.37503747376836216	0.2765564105126411	0.23538523033876288	0.31008294194064157	0.3105326271609873	0.35455181373038874	0.22834016188667933	0.3295443189767163	0.19548815828919755	0.19166583391625863	0.1967372839012691	0.3546017787548716	0.3237233936244629	0.31460477665634057	0.3685420205855901	0.6986109723193764	0.24163085839912063	0.4336464474867593	0.1208903767362846	0.10882382332367344	0.11581892675127411	0.0	0.19561307085040472	0.16213650444688718	0.22424302987908465	0.22366843209753173	0.31752773058858796	0.2595932847007095	0.3284201059258519	0.3924253022883981	0.36731787748575995	0.3313180773458579
CM441	0.2609673228739882	0.21957130008993705	0.21827220945338263	0.42855001498950734	0.26836214649745177	0.4287748575996802	0.4510092934945538	0.22326871190166883	0.2486259618267213	0.16840711501948635	0.16201159188568	0.16348556010792445	0.1695812930948336	0.30453682422304384	0.297067053062856	0.2821524932547217	0.23513540521634857	0.25462176476466475	0.2846757269911062	0.3178025382232437	0.22966423503547517	0.26351553912261416	0.13767862496252622	0.14834615768961726	0.1378035375237334	0.26551414010192864	0.24535325272309383	0.2448536024782652	0.2965424203057859	0.6654591785749975	0.19521335065454182	0.3781353052862996	0.21594883581492955	0.19306485460177875	0.17894973518537025	0.19561307085040472	0.0	0.12119016688318178	0.150069951034276	0.13340661536924153	0.2508244229039672	0.26818726891176176	0.2963675427200959	0.36686819226541423	0.3583241730788448	0.25292295393224745
CM443	0.2658888777855501	0.26583891276106725	0.2567702608174278	0.4534076146697312	0.2634655740981313	0.4223793344658739	0.4292495253322674	0.2414559808134306	0.26366543419606275	0.17103027880483662	0.19458878784850606	0.1801239132607175	0.19678724892575197	0.31940141900669533	0.317702608174278	0.2899720195862896	0.24567802538223243	0.2938443089837114	0.3142300389727191	0.34958029379434397	0.23303687418806834	0.29346957130008994	0.14504846607374838	0.13373138802838014	0.14302488258219245	0.30051463975217346	0.2791046267612671	0.27363345658039373	0.3335665034475867	0.6729289497351854	0.211801738782852	0.4012940941341061	0.18951733786349556	0.17023083841311082	0.18219746177675628	0.16213650444688718	0.12119016688318178	0.0	0.1620865394224043	0.1633606475467173	0.29461876686319577	0.2911711801738783	0.3366643349655241	0.3977465773958229	0.3888278205256321	0.29132107524732687
CM444	0.2793544518836814	0.229539322474268	0.22514240031977617	0.44458878784850603	0.2959428400119916	0.4434395922854002	0.46464974517837515	0.24307984410912362	0.2539472369341461	0.2071300089937044	0.22958928749875088	0.19071649845108424	0.16635854901568903	0.29774158089337466	0.2969671230138903	0.3002897971420006	0.26566403517537723	0.2626661337064055	0.30805935844908566	0.3186019786149695	0.23366143699410413	0.23191266113720396	0.18606975117417807	0.19014190066953132	0.1746527430798441	0.22451783751374038	0.21347556710302787	0.2283151793744379	0.26678824822624164	0.6761017287898471	0.18344658738882783	0.39027680623563504	0.24740181872689118	0.21464974517837515	0.19811132207454782	0.22424302987908465	0.150069951034276	0.1620865394224043	0.0	0.10864894573798341	0.21452483261716798	0.2977915459178575	0.2630658539022684	0.34970520635555113	0.36189667232936945	0.2837263915259318
CM452	0.2626661337064055	0.22176976116718297	0.21372539222544218	0.4142850004996502	0.2882232437293894	0.43746877185969824	0.4468122314379934	0.2445288298191266	0.27053562506245626	0.20917857499750175	0.2181722794044169	0.1905166383531528	0.1703807334865594	0.32264914559808133	0.3187518736884181	0.29284500849405415	0.2670880383731388	0.26214150094933547	0.3007144998501049	0.31725292295393226	0.2373338662935945	0.2543719396422504	0.17869991006295594	0.18849305486159687	0.1698061357050065	0.23988208254222046	0.22851503947236934	0.2344608773858299	0.2758818826821225	0.6742530228839813	0.2009093634455881	0.37786049765164387	0.2460527630658539	0.21242630158888778	0.19411412011591886	0.22366843209753173	0.13340661536924153	0.1633606475467173	0.10864894573798341	0.0	0.22394323973218747	0.2880983311681823	0.2661886679324473	0.35392725092435295	0.35752473268711904	0.2633156790246827
CM469	0.2981912661137204	0.27503247726591384	0.24930048965723994	0.4109873088837814	0.34500849405416206	0.5120165883881284	0.5359998001399021	0.30036474467872487	0.2932197461776756	0.2877735585090437	0.31033276706305585	0.2769061656840212	0.2519986009793145	0.3423103827320875	0.34393424602778055	0.349755171380034	0.28187768562006593	0.27258419106625364	0.2857749575297292	0.3027630658539023	0.30203857299890075	0.2452533226741281	0.2803037873488558	0.2938692914959528	0.2675127410812431	0.2355601079244529	0.20780453682422304	0.21160187868492056	0.2048815828919756	0.664734685719996	0.26536424502848005	0.41233636454481865	0.32502248426101726	0.30238832817028083	0.28037873488558007	0.31752773058858796	0.2508244229039672	0.29461876686319577	0.21452483261716798	0.22394323973218747	0.0	0.24090636554411912	0.17482762066553412	0.2560957329869092	0.2770810432697112	0.28849805136404516
CM471	0.3208504047166983	0.33766363545518135	0.3197761566903168	0.3731388028380134	0.3656690316778255	0.532052563205756	0.5560857399820126	0.3127810532627161	0.32956930148895774	0.305935844908564	0.2922953932247427	0.3042370340761467	0.2963425602078545	0.3799340461676826	0.379609273508544	0.28759868092335367	0.20910362746077746	0.2560457679624263	0.20413210752473268	0.29536824223043867	0.2615419206555411	0.2881233136804237	0.2757819526331568	0.2919956030778455	0.2833766363545518	0.3036874188068352	0.26431497951433996	0.2615419206555411	0.300314779654242	0.6726041770760468	0.326396522434296	0.44209053662436293	0.25304786649345457	0.2379084640751474	0.23705905865893875	0.2595932847007095	0.26818726891176176	0.2911711801738783	0.2977915459178575	0.2880983311681823	0.24090636554411912	0.0	0.19726191665833917	0.21682322374337964	0.1969871090236834	0.33126811232137504
CM535	0.32579694214050164	0.3085590086939143	0.28552513240731486	0.38390626561407015	0.3706655341261117	0.5687268911761767	0.593209753172779	0.31797741580893374	0.31630358748875786	0.3053112821025282	0.33031877685620065	0.29599280503647446	0.28832317377835515	0.3479314479864095	0.3551763765364245	0.33049365444189066	0.22871489957030078	0.23038872789047668	0.22621664834615768	0.27895473168781854	0.30018986709303486	0.22107025082442291	0.30703507544718694	0.32717098031378034	0.3020635555111422	0.2422804037173978	0.2094783651443989	0.21739782152493256	0.23418606975117418	0.6669331467972419	0.2941940641550914	0.44136604376936145	0.3464824622764065	0.32252423303687416	0.2880483661436994	0.3284201059258519	0.2963675427200959	0.3366643349655241	0.2630658539022684	0.2661886679324473	0.17482762066553412	0.19726191665833917	0.0	0.1903667432797042	0.18644448885779955	0.31830218846807234
CM538	0.3763365644049166	0.3867542720095933	0.3669681223143799	0.31925152393324674	0.3916008793844309	0.5886629359448387	0.6108474068152293	0.39529829119616267	0.37688617967422805	0.38582991905666036	0.4008444089137604	0.3760617567702608	0.35207854501848707	0.41500949335465176	0.41605875886879184	0.3371140201858699	0.28460077945438195	0.2902218447087039	0.26616368542020585	0.30203857299890075	0.3435595083441591	0.289997002098531	0.3780353752373339	0.4044418906765264	0.3814579794144099	0.29089637253922257	0.2826271609873089	0.3221245128410113	0.30306285600079946	0.6952383331667833	0.3801588887778555	0.4689717197961427	0.3973218746877186	0.37638652942939943	0.34780653542520235	0.3924253022883981	0.36686819226541423	0.3977465773958229	0.34970520635555113	0.35392725092435295	0.2560957329869092	0.21682322374337964	0.1903667432797042	0.0	0.1174178075347257	0.34473368641950636
CM540	0.3788098331168182	0.40566603377635657	0.3791845708004397	0.3491306085739982	0.4119116618367143	0.6037024083141801	0.629609273508544	0.39324972519236534	0.399720195862896	0.3759618267212951	0.38720395722993906	0.3770110922354352	0.36264614769661235	0.4358449085640052	0.4364195063455581	0.33346657339862096	0.26943639452383333	0.2904466873188768	0.24480363745378236	0.31145698011392026	0.3484061157189967	0.2957429799140602	0.35844908564005196	0.391026281602878	0.37004097132007596	0.3165783951234136	0.289647246927151	0.3194513840311782	0.3244728689917058	0.7073048865793944	0.3892775057459778	0.494029179574298	0.3816328570000999	0.3635205356250625	0.3311931647846507	0.36731787748575995	0.3583241730788448	0.3888278205256321	0.36189667232936945	0.35752473268711904	0.2770810432697112	0.1969871090236834	0.18644448885779955	0.1174178075347257	0.0	0.36519436394523835
CM557	0.30663535525132407	0.2540971320075947	0.2690866393524533	0.35080443689417407	0.17347856500449685	0.4270510642550215	0.46724792645148394	0.2865993804336964	0.2679874088138303	0.27083541520935345	0.2904466873188768	0.2663635455181373	0.2579944039172579	0.31393024882582193	0.30663535525132407	0.2829769161586889	0.276256620365744	0.27363345658039373	0.30596082742080544	0.2579944039172579	0.2857999400419706	0.3144798640951334	0.27835515139402417	0.301239132607175	0.2778055361247127	0.28969721195163384	0.3019636254621765	0.34625761966623364	0.24253022883981212	0.6509443389627261	0.21420005995802938	0.37373838313180774	0.35769961027280905	0.3392125512141501	0.3024882582192465	0.3313180773458579	0.25292295393224745	0.29132107524732687	0.2837263915259318	0.2633156790246827	0.28849805136404516	0.33126811232137504	0.31830218846807234	0.34473368641950636	0.36519436394523835	0.0
